audit_id,audit_date,store_id,sku_id,visibility_score,shelf_compliance,audit_issue
AUD002897,2026-06-01,S006,SKU0397,0.0,Non-Compliant,Stock Out
AUD002898,2026-06-01,S006,SKU0398,71.43,Non-Compliant,Misplaced Product
AUD002899,2026-06-01,S006,SKU0399,97.3,Compliant,Unknown
AUD002900,2026-06-01,S006,SKU0400,37.93,Non-Compliant,Low Visibility
AUD002901,2026-06-01,S006,SKU0401,92.11,Compliant,Unknown
AUD002902,2026-06-01,S006,SKU0402,50.0,Compliant,Unknown
AUD002903,2026-06-01,S006,SKU0403,0.0,Non-Compliant,Stock Out
AUD002904,2026-06-01,S006,SKU0404,0.0,Non-Compliant,Stock Out
AUD002905,2026-06-01,S006,SKU0405,0.0,Non-Compliant,Stock Out
AUD002906,2026-06-01,S006,SKU0406,0.0,Non-Compliant,Stock Out
AUD002907,2026-06-01,S006,SKU0407,70.0,Compliant,Unknown
AUD002908,2026-06-01,S006,SKU0408,100.0,Compliant,Unknown
AUD002909,2026-06-01,S006,SKU0409,33.33,Non-Compliant,Low Visibility
AUD002910,2026-06-01,S006,SKU0410,0.0,Non-Compliant,Stock Out
AUD002911,2026-06-01,S006,SKU0411,95.45,Compliant,Unknown
AUD002912,2026-06-01,S006,SKU0412,62.86,Compliant,Unknown
AUD002913,2026-06-01,S006,SKU0413,37.93,Non-Compliant,Low Visibility
AUD002914,2026-06-01,S006,SKU0414,12.5,Non-Compliant,Low Visibility
AUD002915,2026-06-01,S006,SKU0415,68.57,Compliant,Unknown
AUD002916,2026-06-01,S006,SKU0416,45.0,Non-Compliant,Low Visibility
AUD002917,2026-06-01,S006,SKU0417,0.0,Non-Compliant,Stock Out
AUD002918,2026-06-01,S006,SKU0418,100.0,Compliant,Unknown
AUD002919,2026-06-01,S006,SKU0419,0.0,Non-Compliant,Stock Out
AUD002920,2026-06-01,S006,SKU0420,73.33,Compliant,Unknown
AUD002921,2026-06-01,S006,SKU0421,48.39,Non-Compliant,Low Visibility
AUD002922,2026-06-01,S006,SKU0422,0.0,Non-Compliant,Stock Out
AUD002923,2026-06-01,S006,SKU0423,43.75,Non-Compliant,Low Visibility
AUD002924,2026-06-01,S006,SKU0424,42.31,Non-Compliant,Low Visibility
AUD002925,2026-06-01,S006,SKU0425,67.74,Non-Compliant,Misplaced Product
AUD002926,2026-06-01,S006,SKU0426,95.0,Compliant,Unknown
AUD002927,2026-06-01,S006,SKU0427,32.0,Non-Compliant,Low Visibility
AUD002928,2026-06-01,S006,SKU0428,77.14,Compliant,Unknown
AUD002929,2026-06-01,S006,SKU0429,68.75,Compliant,Unknown
AUD002930,2026-06-01,S006,SKU0430,65.71,Compliant,Unknown
AUD002931,2026-06-01,S006,SKU0431,54.84,Compliant,Unknown
AUD002932,2026-06-01,S006,SKU0432,50.0,Compliant,Unknown
AUD002933,2026-06-01,S006,SKU0433,96.97,Compliant,Unknown
AUD002934,2026-06-01,S006,SKU0434,72.97,Compliant,Unknown
AUD002935,2026-06-01,S006,SKU0435,96.55,Compliant,Unknown
AUD002936,2026-06-01,S006,SKU0436,88.57,Compliant,Unknown
AUD002937,2026-06-01,S006,SKU0437,22.22,Non-Compliant,Low Visibility
AUD002938,2026-06-01,S006,SKU0438,92.0,Compliant,Unknown
AUD002939,2026-06-01,S006,SKU0439,70.0,Compliant,Unknown
AUD002940,2026-06-01,S006,SKU0440,77.78,Compliant,Unknown
AUD002941,2026-06-01,S006,SKU0441,88.24,Non-Compliant,Misplaced Product
AUD002942,2026-06-01,S006,SKU0442,83.33,Compliant,Unknown
AUD002943,2026-06-01,S006,SKU0443,92.31,Compliant,Unknown
AUD002944,2026-06-01,S006,SKU0444,58.97,Compliant,Unknown
AUD002945,2026-06-01,S006,SKU0445,72.22,Compliant,Unknown
AUD002946,2026-06-01,S006,SKU0446,70.83,Compliant,Unknown
AUD002947,2026-06-01,S006,SKU0447,40.0,Non-Compliant,Low Visibility
AUD002948,2026-06-01,S006,SKU0448,83.33,Compliant,Unknown
AUD002949,2026-06-01,S006,SKU0449,75.0,Compliant,Unknown
AUD002950,2026-06-01,S006,SKU0450,97.3,Compliant,Unknown
AUD002951,2026-06-01,S006,SKU0451,59.46,Non-Compliant,Misplaced Product
AUD002952,2026-06-01,S006,SKU0452,50.0,Compliant,Unknown
AUD002953,2026-06-01,S006,SKU0453,77.78,Compliant,Unknown
AUD002954,2026-06-01,S006,SKU0454,60.0,Compliant,Unknown
AUD002955,2026-06-01,S006,SKU0455,68.75,Non-Compliant,Misplaced Product
AUD002956,2026-06-01,S006,SKU0456,76.92,Compliant,Unknown
AUD002957,2026-06-01,S006,SKU0457,0.0,Non-Compliant,Stock Out
AUD002958,2026-06-01,S006,SKU0458,46.43,Non-Compliant,Low Visibility
AUD002959,2026-06-01,S006,SKU0459,85.71,Compliant,Unknown
AUD002960,2026-06-01,S006,SKU0460,50.0,Compliant,Unknown
AUD002961,2026-06-01,S006,SKU0461,36.84,Non-Compliant,Low Visibility
AUD002962,2026-06-01,S006,SKU0462,84.0,Compliant,Unknown
AUD002963,2026-06-01,S006,SKU0463,79.17,Compliant,Unknown
AUD002964,2026-06-01,S006,SKU0464,100.0,Compliant,Unknown
AUD002965,2026-06-01,S006,SKU0465,53.57,Compliant,Unknown
AUD002966,2026-06-01,S006,SKU0466,69.23,Compliant,Unknown
AUD002967,2026-06-01,S006,SKU0467,55.56,Compliant,Unknown
AUD002968,2026-06-01,S006,SKU0468,52.78,Compliant,Unknown
AUD002969,2026-06-01,S006,SKU0469,33.33,Non-Compliant,Low Visibility
AUD002970,2026-06-01,S006,SKU0470,85.71,Compliant,Unknown
AUD002971,2026-06-01,S006,SKU0471,64.29,Compliant,Unknown
AUD002972,2026-06-01,S006,SKU0472,72.73,Compliant,Unknown
AUD002973,2026-06-01,S006,SKU0473,0.0,Non-Compliant,Stock Out
AUD002974,2026-06-01,S006,SKU0474,47.06,Non-Compliant,Low Visibility
AUD002975,2026-06-01,S006,SKU0475,0.0,Non-Compliant,Stock Out
AUD002976,2026-06-01,S006,SKU0476,33.33,Non-Compliant,Low Visibility
AUD002977,2026-06-01,S006,SKU0477,22.22,Non-Compliant,Low Visibility
AUD002978,2026-06-01,S006,SKU0478,93.33,Compliant,Unknown
AUD002979,2026-06-01,S006,SKU0479,100.0,Compliant,Unknown
AUD002980,2026-06-01,S006,SKU0480,71.43,Non-Compliant,Misplaced Product
AUD002981,2026-06-01,S006,SKU0481,25.0,Non-Compliant,Low Visibility
AUD002982,2026-06-01,S006,SKU0482,63.64,Compliant,Unknown
AUD002983,2026-06-01,S006,SKU0483,94.29,Compliant,Unknown
AUD002984,2026-06-01,S006,SKU0484,6.67,Non-Compliant,Low Visibility
AUD002985,2026-06-01,S006,SKU0485,46.15,Non-Compliant,Low Visibility
AUD002986,2026-06-01,S006,SKU0486,57.58,Compliant,Unknown
AUD002987,2026-06-01,S006,SKU0487,68.0,Non-Compliant,Misplaced Product
AUD002988,2026-06-01,S006,SKU0488,35.29,Non-Compliant,Low Visibility
AUD002989,2026-06-01,S006,SKU0489,90.0,Compliant,Unknown
AUD002990,2026-06-01,S006,SKU0490,63.89,Compliant,Unknown
AUD002991,2026-06-01,S006,SKU0491,53.85,Compliant,Unknown
AUD002992,2026-06-01,S006,SKU0492,85.29,Compliant,Unknown
AUD002993,2026-06-01,S006,SKU0493,44.12,Non-Compliant,Low Visibility
AUD002994,2026-06-01,S006,SKU0494,48.0,Non-Compliant,Low Visibility
AUD002995,2026-06-01,S006,SKU0495,0.0,Non-Compliant,Stock Out
AUD002996,2026-06-01,S006,SKU0496,97.06,Compliant,Unknown
AUD002997,2026-06-01,S006,SKU0497,61.54,Compliant,Unknown
AUD002998,2026-06-01,S006,SKU0498,76.92,Compliant,Unknown
AUD002999,2026-06-01,S006,SKU0499,60.0,Non-Compliant,Misplaced Product
AUD003000,2026-06-01,S006,SKU0500,0.0,Non-Compliant,Stock Out
AUD003001,2026-06-01,S007,SKU0001,91.3,Compliant,Unknown
AUD003002,2026-06-01,S007,SKU0002,48.0,Non-Compliant,Low Visibility
AUD003003,2026-06-01,S007,SKU0003,72.0,Compliant,Unknown
AUD003004,2026-06-01,S007,SKU0004,71.05,Compliant,Unknown
AUD003005,2026-06-01,S007,SKU0005,39.13,Non-Compliant,Low Visibility
AUD003006,2026-06-01,S007,SKU0006,47.62,Non-Compliant,Low Visibility
AUD003007,2026-06-01,S007,SKU0007,68.75,Compliant,Unknown
AUD003008,2026-06-01,S007,SKU0008,36.0,Non-Compliant,Low Visibility
AUD003009,2026-06-01,S007,SKU0009,74.19,Compliant,Unknown
AUD003010,2026-06-01,S007,SKU0010,55.0,Compliant,Unknown
AUD003011,2026-06-01,S007,SKU0011,44.83,Non-Compliant,Low Visibility
AUD003012,2026-06-01,S007,SKU0012,93.94,Compliant,Unknown
AUD003013,2026-06-01,S007,SKU0013,78.57,Compliant,Unknown
AUD003014,2026-06-01,S007,SKU0014,0.0,Non-Compliant,Stock Out
AUD003015,2026-06-01,S007,SKU0015,77.42,Compliant,Unknown
AUD003016,2026-06-01,S007,SKU0016,33.33,Non-Compliant,Low Visibility
AUD003017,2026-06-01,S007,SKU0017,0.0,Non-Compliant,Stock Out
AUD003018,2026-06-01,S007,SKU0018,26.09,Non-Compliant,Low Visibility
AUD003019,2026-06-01,S007,SKU0019,40.0,Non-Compliant,Low Visibility
AUD003020,2026-06-01,S007,SKU0020,60.71,Compliant,Unknown
AUD003021,2026-06-01,S007,SKU0021,54.05,Compliant,Unknown
AUD003022,2026-06-01,S007,SKU0022,58.33,Compliant,Unknown
AUD003023,2026-06-01,S007,SKU0023,58.33,Compliant,Unknown
AUD003024,2026-06-01,S007,SKU0024,21.43,Non-Compliant,Low Visibility
AUD003025,2026-06-01,S007,SKU0025,79.17,Compliant,Unknown
AUD003026,2026-06-01,S007,SKU0026,41.38,Non-Compliant,Low Visibility
AUD003027,2026-06-01,S007,SKU0027,41.67,Non-Compliant,Low Visibility
AUD003028,2026-06-01,S007,SKU0028,27.27,Non-Compliant,Low Visibility
AUD003029,2026-06-01,S007,SKU0029,84.38,Compliant,Unknown
AUD003030,2026-06-01,S007,SKU0030,53.12,Compliant,Unknown
AUD003031,2026-06-01,S007,SKU0031,79.41,Compliant,Unknown
AUD003032,2026-06-01,S007,SKU0032,60.0,Compliant,Unknown
AUD003033,2026-06-01,S007,SKU0033,94.29,Compliant,Unknown
AUD003034,2026-06-01,S007,SKU0034,54.55,Compliant,Unknown
AUD003035,2026-06-01,S007,SKU0035,0.0,Non-Compliant,Stock Out
AUD003036,2026-06-01,S007,SKU0036,40.0,Non-Compliant,Low Visibility
AUD003037,2026-06-01,S007,SKU0037,100.0,Compliant,Unknown
AUD003038,2026-06-01,S007,SKU0038,58.62,Compliant,Unknown
AUD003039,2026-06-01,S007,SKU0039,73.53,Compliant,Unknown
AUD003040,2026-06-01,S007,SKU0040,69.23,Non-Compliant,Misplaced Product
AUD003041,2026-06-01,S007,SKU0041,56.25,Compliant,Unknown
AUD003042,2026-06-01,S007,SKU0042,0.0,Non-Compliant,Stock Out
AUD003043,2026-06-01,S007,SKU0043,13.33,Non-Compliant,Low Visibility
AUD003044,2026-06-01,S007,SKU0044,47.22,Non-Compliant,Low Visibility
AUD003045,2026-06-01,S007,SKU0045,80.95,Compliant,Unknown
AUD003046,2026-06-01,S007,SKU0046,61.54,Compliant,Unknown
AUD003047,2026-06-01,S007,SKU0047,84.62,Compliant,Unknown
AUD003048,2026-06-01,S007,SKU0048,100.0,Compliant,Unknown
AUD003049,2026-06-01,S007,SKU0049,91.67,Compliant,Unknown
AUD003050,2026-06-01,S007,SKU0050,75.0,Non-Compliant,Misplaced Product
AUD003051,2026-06-01,S007,SKU0051,100.0,Compliant,Unknown
AUD003052,2026-06-01,S007,SKU0052,75.68,Compliant,Unknown
AUD003053,2026-06-01,S007,SKU0053,96.97,Compliant,Unknown
AUD003054,2026-06-01,S007,SKU0054,67.57,Compliant,Unknown
AUD003055,2026-06-01,S007,SKU0055,0.0,Non-Compliant,Stock Out
AUD003056,2026-06-01,S007,SKU0056,39.13,Non-Compliant,Low Visibility
AUD003057,2026-06-01,S007,SKU0057,38.89,Non-Compliant,Low Visibility
AUD003058,2026-06-01,S007,SKU0058,21.05,Non-Compliant,Low Visibility
AUD003059,2026-06-01,S007,SKU0059,100.0,Compliant,Unknown
AUD003060,2026-06-01,S007,SKU0060,62.86,Compliant,Unknown
AUD003061,2026-06-01,S007,SKU0061,93.75,Compliant,Unknown
AUD003062,2026-06-01,S007,SKU0062,69.23,Compliant,Unknown
AUD003063,2026-06-01,S007,SKU0063,70.27,Compliant,Unknown
AUD003064,2026-06-01,S007,SKU0064,92.86,Compliant,Unknown
AUD003065,2026-06-01,S007,SKU0065,29.41,Non-Compliant,Low Visibility
AUD003066,2026-06-01,S007,SKU0066,64.71,Compliant,Unknown
AUD003067,2026-06-01,S007,SKU0067,86.21,Compliant,Unknown
AUD003068,2026-06-01,S007,SKU0068,62.96,Compliant,Unknown
AUD003069,2026-06-01,S007,SKU0069,65.79,Compliant,Unknown
AUD003070,2026-06-01,S007,SKU0070,23.81,Non-Compliant,Low Visibility
AUD003071,2026-06-01,S007,SKU0071,41.67,Non-Compliant,Low Visibility
AUD003072,2026-06-01,S007,SKU0072,80.0,Compliant,Unknown
AUD003073,2026-06-01,S007,SKU0073,70.0,Non-Compliant,Misplaced Product
AUD003074,2026-06-01,S007,SKU0074,100.0,Compliant,Unknown
AUD003075,2026-06-01,S007,SKU0075,78.95,Compliant,Unknown
AUD003076,2026-06-01,S007,SKU0076,87.5,Compliant,Unknown
AUD003077,2026-06-01,S007,SKU0077,0.0,Non-Compliant,Stock Out
AUD003078,2026-06-01,S007,SKU0078,96.3,Compliant,Unknown
AUD003079,2026-06-01,S007,SKU0079,76.92,Compliant,Unknown
AUD003080,2026-06-01,S007,SKU0080,36.84,Non-Compliant,Low Visibility
AUD003081,2026-06-01,S007,SKU0081,15.79,Non-Compliant,Low Visibility
AUD003082,2026-06-01,S007,SKU0082,71.43,Compliant,Unknown
AUD003083,2026-06-01,S007,SKU0083,16.67,Non-Compliant,Low Visibility
AUD003084,2026-06-01,S007,SKU0084,75.0,Compliant,Unknown
AUD003085,2026-06-01,S007,SKU0085,50.0,Compliant,Unknown
AUD003086,2026-06-01,S007,SKU0086,77.78,Compliant,Unknown
AUD003087,2026-06-01,S007,SKU0087,82.61,Compliant,Unknown
AUD003088,2026-06-01,S007,SKU0088,79.31,Compliant,Unknown
AUD003089,2026-06-01,S007,SKU0089,72.41,Compliant,Unknown
AUD003090,2026-06-01,S007,SKU0090,92.0,Compliant,Unknown
AUD003091,2026-06-01,S007,SKU0091,84.21,Compliant,Unknown
AUD003092,2026-06-01,S007,SKU0092,54.55,Compliant,Unknown
AUD003093,2026-06-01,S007,SKU0093,78.95,Compliant,Unknown
AUD003094,2026-06-01,S007,SKU0094,0.0,Non-Compliant,Stock Out
AUD003095,2026-06-01,S007,SKU0095,0.0,Non-Compliant,Stock Out
AUD003096,2026-06-01,S007,SKU0096,51.28,Compliant,Unknown
AUD003097,2026-06-01,S007,SKU0097,50.0,Compliant,Unknown
AUD003098,2026-06-01,S007,SKU0098,100.0,Compliant,Unknown
AUD003099,2026-06-01,S007,SKU0099,93.55,Compliant,Unknown
AUD003100,2026-06-01,S007,SKU0100,37.04,Non-Compliant,Low Visibility
AUD003101,2026-06-01,S007,SKU0101,28.0,Non-Compliant,Low Visibility
AUD003102,2026-06-01,S007,SKU0102,68.75,Non-Compliant,Misplaced Product
AUD003103,2026-06-01,S007,SKU0103,72.22,Compliant,Unknown
AUD003104,2026-06-01,S007,SKU0104,100.0,Compliant,Unknown
AUD003105,2026-06-01,S007,SKU0105,0.0,Non-Compliant,Stock Out
AUD003106,2026-06-01,S007,SKU0106,59.09,Compliant,Unknown
AUD003107,2026-06-01,S007,SKU0107,79.17,Compliant,Unknown
AUD003108,2026-06-01,S007,SKU0108,60.0,Compliant,Unknown
AUD003109,2026-06-01,S007,SKU0109,95.65,Compliant,Unknown
AUD003110,2026-06-01,S007,SKU0110,76.47,Compliant,Unknown
AUD003111,2026-06-01,S007,SKU0111,67.74,Compliant,Unknown
AUD003112,2026-06-01,S007,SKU0112,75.86,Compliant,Unknown
AUD003113,2026-06-01,S007,SKU0113,44.44,Non-Compliant,Low Visibility
AUD003114,2026-06-01,S007,SKU0114,93.1,Compliant,Unknown
AUD003115,2026-06-01,S007,SKU0115,77.78,Compliant,Unknown
AUD003116,2026-06-01,S007,SKU0116,0.0,Non-Compliant,Stock Out
AUD003117,2026-06-01,S007,SKU0117,95.45,Compliant,Unknown
AUD003118,2026-06-01,S007,SKU0118,43.48,Non-Compliant,Low Visibility
AUD003119,2026-06-01,S007,SKU0119,0.0,Non-Compliant,Stock Out
AUD003120,2026-06-01,S007,SKU0120,34.78,Non-Compliant,Low Visibility
AUD003121,2026-06-01,S007,SKU0121,51.35,Compliant,Unknown
AUD003122,2026-06-01,S007,SKU0122,86.49,Compliant,Unknown
AUD003123,2026-06-01,S007,SKU0123,25.0,Non-Compliant,Low Visibility
AUD003124,2026-06-01,S007,SKU0124,100.0,Compliant,Unknown
AUD003125,2026-06-01,S007,SKU0125,91.3,Compliant,Unknown
AUD003126,2026-06-01,S007,SKU0126,96.88,Compliant,Unknown
AUD003127,2026-06-01,S007,SKU0127,69.44,Compliant,Unknown
AUD003128,2026-06-01,S007,SKU0128,0.0,Non-Compliant,Stock Out
AUD003129,2026-06-01,S007,SKU0129,42.11,Non-Compliant,Low Visibility
AUD003130,2026-06-01,S007,SKU0130,0.0,Non-Compliant,Stock Out
AUD003131,2026-06-01,S007,SKU0131,56.67,Compliant,Unknown
AUD003132,2026-06-01,S007,SKU0132,65.62,Compliant,Unknown
AUD003133,2026-06-01,S007,SKU0133,64.71,Compliant,Unknown
AUD003134,2026-06-01,S007,SKU0134,44.44,Non-Compliant,Low Visibility
AUD003135,2026-06-01,S007,SKU0135,48.65,Non-Compliant,Low Visibility
AUD003136,2026-06-01,S007,SKU0136,17.39,Non-Compliant,Low Visibility
AUD003137,2026-06-01,S007,SKU0137,80.0,Compliant,Unknown
AUD003138,2026-06-01,S007,SKU0138,40.91,Non-Compliant,Low Visibility
AUD003139,2026-06-01,S007,SKU0139,96.55,Compliant,Unknown
AUD003140,2026-06-01,S007,SKU0140,0.0,Non-Compliant,Stock Out
AUD003141,2026-06-01,S007,SKU0141,90.0,Compliant,Unknown
AUD003142,2026-06-01,S007,SKU0142,84.62,Compliant,Unknown
AUD003143,2026-06-01,S007,SKU0143,18.75,Non-Compliant,Low Visibility
AUD003144,2026-06-01,S007,SKU0144,42.31,Non-Compliant,Low Visibility
AUD003145,2026-06-01,S007,SKU0145,76.67,Compliant,Unknown
AUD003146,2026-06-01,S007,SKU0146,13.33,Non-Compliant,Low Visibility
AUD003147,2026-06-01,S007,SKU0147,85.71,Compliant,Unknown
AUD003148,2026-06-01,S007,SKU0148,88.24,Compliant,Unknown
AUD003149,2026-06-01,S007,SKU0149,39.13,Non-Compliant,Low Visibility
AUD003150,2026-06-01,S007,SKU0150,44.83,Non-Compliant,Low Visibility
AUD003151,2026-06-01,S007,SKU0151,92.0,Compliant,Unknown
AUD003152,2026-06-01,S007,SKU0152,53.85,Compliant,Unknown
AUD003153,2026-06-01,S007,SKU0153,0.0,Non-Compliant,Stock Out
AUD003154,2026-06-01,S007,SKU0154,61.29,Compliant,Unknown
AUD003155,2026-06-01,S007,SKU0155,90.32,Compliant,Unknown
AUD003156,2026-06-01,S007,SKU0156,90.0,Compliant,Unknown
AUD003157,2026-06-01,S007,SKU0157,62.5,Compliant,Unknown
AUD003158,2026-06-01,S007,SKU0158,37.93,Non-Compliant,Low Visibility
AUD003159,2026-06-01,S007,SKU0159,85.71,Compliant,Unknown
AUD003160,2026-06-01,S007,SKU0160,0.0,Non-Compliant,Stock Out
AUD003161,2026-06-01,S007,SKU0161,56.25,Compliant,Unknown
AUD003162,2026-06-01,S007,SKU0162,37.04,Non-Compliant,Low Visibility
AUD003163,2026-06-01,S007,SKU0163,70.0,Compliant,Unknown
AUD003164,2026-06-01,S007,SKU0164,95.83,Compliant,Unknown
AUD003165,2026-06-01,S007,SKU0165,14.29,Non-Compliant,Low Visibility
AUD003166,2026-06-01,S007,SKU0166,84.0,Compliant,Unknown
AUD003167,2026-06-01,S007,SKU0167,43.75,Non-Compliant,Low Visibility
AUD003168,2026-06-01,S007,SKU0168,51.61,Compliant,Unknown
AUD003169,2026-06-01,S007,SKU0169,68.75,Compliant,Unknown
AUD003170,2026-06-01,S007,SKU0170,0.0,Non-Compliant,Stock Out
AUD003171,2026-06-01,S007,SKU0171,23.08,Non-Compliant,Low Visibility
AUD003172,2026-06-01,S007,SKU0172,100.0,Compliant,Unknown
AUD003173,2026-06-01,S007,SKU0173,64.86,Compliant,Unknown
AUD003174,2026-06-01,S007,SKU0174,90.91,Compliant,Unknown
AUD003175,2026-06-01,S007,SKU0175,46.67,Non-Compliant,Low Visibility
AUD003176,2026-06-01,S007,SKU0176,0.0,Non-Compliant,Stock Out
AUD003177,2026-06-01,S007,SKU0177,61.29,Compliant,Unknown
AUD003178,2026-06-01,S007,SKU0178,66.67,Compliant,Unknown
AUD003179,2026-06-01,S007,SKU0179,66.67,Compliant,Unknown
AUD003180,2026-06-01,S007,SKU0180,70.0,Compliant,Unknown
AUD003181,2026-06-01,S007,SKU0181,94.87,Compliant,Unknown
AUD003182,2026-06-01,S007,SKU0182,0.0,Non-Compliant,Stock Out
AUD003183,2026-06-01,S007,SKU0183,68.57,Compliant,Unknown
AUD003184,2026-06-01,S007,SKU0184,79.41,Compliant,Unknown
AUD003185,2026-06-01,S007,SKU0185,36.67,Non-Compliant,Low Visibility
AUD003186,2026-06-01,S007,SKU0186,73.53,Compliant,Unknown
AUD003187,2026-06-01,S007,SKU0187,42.42,Non-Compliant,Low Visibility
AUD003188,2026-06-01,S007,SKU0188,81.82,Compliant,Unknown
AUD003189,2026-06-01,S007,SKU0189,40.91,Non-Compliant,Low Visibility
AUD003190,2026-06-01,S007,SKU0190,0.0,Non-Compliant,Stock Out
AUD003191,2026-06-01,S007,SKU0191,38.89,Non-Compliant,Low Visibility
AUD003192,2026-06-01,S007,SKU0192,26.92,Non-Compliant,Low Visibility
AUD003193,2026-06-01,S007,SKU0193,100.0,Compliant,Unknown
AUD003194,2026-06-01,S007,SKU0194,67.65,Compliant,Unknown
AUD003195,2026-06-01,S007,SKU0195,100.0,Compliant,Unknown
AUD003196,2026-06-01,S007,SKU0196,90.0,Compliant,Unknown
AUD003197,2026-06-01,S007,SKU0197,27.78,Non-Compliant,Low Visibility
AUD003198,2026-06-01,S007,SKU0198,0.0,Non-Compliant,Stock Out
AUD003199,2026-06-01,S007,SKU0199,95.65,Compliant,Unknown
AUD003200,2026-06-01,S007,SKU0200,0.0,Non-Compliant,Stock Out
AUD003201,2026-06-01,S007,SKU0201,20.83,Non-Compliant,Low Visibility
AUD003202,2026-06-01,S007,SKU0202,11.11,Non-Compliant,Low Visibility
AUD003203,2026-06-01,S007,SKU0203,90.91,Compliant,Unknown
AUD003204,2026-06-01,S007,SKU0204,27.78,Non-Compliant,Low Visibility
AUD003205,2026-06-01,S007,SKU0205,94.87,Compliant,Unknown
AUD003206,2026-06-01,S007,SKU0206,63.64,Compliant,Unknown
AUD003207,2026-06-01,S007,SKU0207,86.84,Compliant,Unknown
AUD003208,2026-06-01,S007,SKU0208,43.33,Non-Compliant,Low Visibility
AUD003209,2026-06-01,S007,SKU0209,56.41,Compliant,Unknown
AUD003210,2026-06-01,S007,SKU0210,0.0,Non-Compliant,Stock Out
AUD003211,2026-06-01,S007,SKU0211,85.0,Non-Compliant,Misplaced Product
AUD003212,2026-06-01,S007,SKU0212,93.33,Compliant,Unknown
AUD003213,2026-06-01,S007,SKU0213,0.0,Non-Compliant,Stock Out
AUD003214,2026-06-01,S007,SKU0214,66.67,Compliant,Unknown
AUD003215,2026-06-01,S007,SKU0215,39.29,Non-Compliant,Low Visibility
AUD003216,2026-06-01,S007,SKU0216,40.0,Non-Compliant,Low Visibility
AUD003217,2026-06-01,S007,SKU0217,100.0,Compliant,Unknown
AUD003218,2026-06-01,S007,SKU0218,54.29,Compliant,Unknown
AUD003219,2026-06-01,S007,SKU0219,54.17,Compliant,Unknown
AUD003220,2026-06-01,S007,SKU0220,33.33,Non-Compliant,Low Visibility
AUD003221,2026-06-01,S007,SKU0221,0.0,Non-Compliant,Stock Out
AUD003222,2026-06-01,S007,SKU0222,48.39,Non-Compliant,Low Visibility
AUD003223,2026-06-01,S007,SKU0223,75.0,Compliant,Unknown
AUD003224,2026-06-01,S007,SKU0224,73.08,Compliant,Unknown
AUD003225,2026-06-01,S007,SKU0225,30.0,Non-Compliant,Low Visibility
AUD003226,2026-06-01,S007,SKU0226,95.83,Compliant,Unknown
AUD003227,2026-06-01,S007,SKU0227,43.75,Non-Compliant,Low Visibility
AUD003228,2026-06-01,S007,SKU0228,50.0,Compliant,Unknown
AUD003229,2026-06-01,S007,SKU0229,80.0,Compliant,Unknown
AUD003230,2026-06-01,S007,SKU0230,14.29,Non-Compliant,Low Visibility
AUD003231,2026-06-01,S007,SKU0231,0.0,Non-Compliant,Stock Out
AUD003232,2026-06-01,S007,SKU0232,100.0,Compliant,Unknown
AUD003233,2026-06-01,S007,SKU0233,61.29,Compliant,Unknown
AUD003234,2026-06-01,S007,SKU0234,54.84,Compliant,Unknown
AUD003235,2026-06-01,S007,SKU0235,58.33,Compliant,Unknown
AUD003236,2026-06-01,S007,SKU0236,100.0,Non-Compliant,Misplaced Product
AUD003237,2026-06-01,S007,SKU0237,40.0,Non-Compliant,Low Visibility
AUD003238,2026-06-01,S007,SKU0238,76.32,Compliant,Unknown
AUD003239,2026-06-01,S007,SKU0239,56.41,Compliant,Unknown
AUD003240,2026-06-01,S007,SKU0240,72.0,Compliant,Unknown
AUD003241,2026-06-01,S007,SKU0241,90.0,Compliant,Unknown
AUD003242,2026-06-01,S007,SKU0242,47.06,Non-Compliant,Low Visibility
AUD003243,2026-06-01,S007,SKU0243,73.33,Compliant,Unknown
AUD003244,2026-06-01,S007,SKU0244,29.41,Non-Compliant,Low Visibility
AUD003245,2026-06-01,S007,SKU0245,67.74,Compliant,Unknown
AUD003246,2026-06-01,S007,SKU0246,10.0,Non-Compliant,Low Visibility
AUD003247,2026-06-01,S007,SKU0247,97.14,Compliant,Unknown
AUD003248,2026-06-01,S007,SKU0248,65.38,Compliant,Unknown
AUD003249,2026-06-01,S007,SKU0249,88.0,Compliant,Unknown
AUD003250,2026-06-01,S007,SKU0250,47.22,Non-Compliant,Low Visibility
AUD003251,2026-06-01,S007,SKU0251,51.43,Compliant,Unknown
AUD003252,2026-06-01,S007,SKU0252,39.29,Non-Compliant,Low Visibility
AUD003253,2026-06-01,S007,SKU0253,8.33,Non-Compliant,Low Visibility
AUD003254,2026-06-01,S007,SKU0254,23.08,Non-Compliant,Low Visibility
AUD003255,2026-06-01,S007,SKU0255,80.0,Compliant,Unknown
AUD003256,2026-06-01,S007,SKU0256,81.82,Compliant,Unknown
AUD003257,2026-06-01,S007,SKU0257,42.11,Non-Compliant,Low Visibility
AUD003258,2026-06-01,S007,SKU0258,54.84,Compliant,Unknown
