"audit_id","audit_date","store_id","sku_id","visibility_score","shelf_compliance","audit_issue"
"AUD005573","2026-06-01","S012","SKU0073",47.22,"Non-Compliant","Low Visibility"
"AUD005574","2026-06-01","S012","SKU0074",51.72,"Non-Compliant","Misplaced Product"
"AUD005575","2026-06-01","S012","SKU0075",72.22,"Compliant","None"
"AUD005576","2026-06-01","S012","SKU0076",69.23,"Compliant","None"
"AUD005577","2026-06-01","S012","SKU0077",52.17,"Compliant","None"
"AUD005578","2026-06-01","S012","SKU0078",95.83,"Compliant","None"
"AUD005579","2026-06-01","S012","SKU0079",28.57,"Non-Compliant","Low Visibility"
"AUD005580","2026-06-01","S012","SKU0080",88.24,"Compliant","None"
"AUD005581","2026-06-01","S012","SKU0081",41.38,"Non-Compliant","Low Visibility"
"AUD005582","2026-06-01","S012","SKU0082",93.10,"Compliant","None"
"AUD005583","2026-06-01","S012","SKU0083",50.00,"Compliant","None"
"AUD005584","2026-06-01","S012","SKU0084",86.84,"Compliant","None"
"AUD005585","2026-06-01","S012","SKU0085",100.00,"Compliant","None"
"AUD005586","2026-06-01","S012","SKU0086",81.82,"Compliant","None"
"AUD005587","2026-06-01","S012","SKU0087",57.89,"Compliant","None"
"AUD005588","2026-06-01","S012","SKU0088",60.53,"Compliant","None"
"AUD005589","2026-06-01","S012","SKU0089",0.00,"Non-Compliant","Stock Out"
"AUD005590","2026-06-01","S012","SKU0090",26.92,"Non-Compliant","Low Visibility"
"AUD005591","2026-06-01","S012","SKU0091",38.46,"Non-Compliant","Low Visibility"
"AUD005592","2026-06-01","S012","SKU0092",43.75,"Non-Compliant","Low Visibility"
"AUD005593","2026-06-01","S012","SKU0093",85.00,"Compliant","None"
"AUD005594","2026-06-01","S012","SKU0094",37.50,"Non-Compliant","Low Visibility"
"AUD005595","2026-06-01","S012","SKU0095",23.08,"Non-Compliant","Low Visibility"
"AUD005596","2026-06-01","S012","SKU0096",60.00,"Compliant","None"
"AUD005597","2026-06-01","S012","SKU0097",67.74,"Non-Compliant","Misplaced Product"
"AUD005598","2026-06-01","S012","SKU0098",55.26,"Compliant","None"
"AUD005599","2026-06-01","S012","SKU0099",92.31,"Compliant","None"
"AUD005600","2026-06-01","S012","SKU0100",40.00,"Non-Compliant","Low Visibility"
"AUD005601","2026-06-01","S012","SKU0101",26.32,"Non-Compliant","Low Visibility"
"AUD005602","2026-06-01","S012","SKU0102",73.53,"Compliant","None"
"AUD005603","2026-06-01","S012","SKU0103",96.00,"Compliant","None"
"AUD005604","2026-06-01","S012","SKU0104",63.16,"Compliant","None"
"AUD005605","2026-06-01","S012","SKU0105",13.64,"Non-Compliant","Low Visibility"
"AUD005606","2026-06-01","S012","SKU0106",75.00,"Compliant","None"
"AUD005607","2026-06-01","S012","SKU0107",56.25,"Compliant","None"
"AUD005608","2026-06-01","S012","SKU0108",78.26,"Compliant","None"
"AUD005609","2026-06-01","S012","SKU0109",33.33,"Non-Compliant","Low Visibility"
"AUD005610","2026-06-01","S012","SKU0110",100.00,"Compliant","None"
"AUD005611","2026-06-01","S012","SKU0111",79.41,"Compliant","None"
"AUD005612","2026-06-01","S012","SKU0112",30.77,"Non-Compliant","Low Visibility"
"AUD005613","2026-06-01","S012","SKU0113",0.00,"Non-Compliant","Stock Out"
"AUD005614","2026-06-01","S012","SKU0114",25.00,"Non-Compliant","Low Visibility"
"AUD005615","2026-06-01","S012","SKU0115",61.54,"Compliant","None"
"AUD005616","2026-06-01","S012","SKU0116",76.47,"Compliant","None"
"AUD005617","2026-06-01","S012","SKU0117",0.00,"Non-Compliant","Stock Out"
"AUD005618","2026-06-01","S012","SKU0118",70.59,"Compliant","None"
"AUD005619","2026-06-01","S012","SKU0119",64.29,"Compliant","None"
"AUD005620","2026-06-01","S012","SKU0120",96.67,"Compliant","None"
"AUD005621","2026-06-01","S012","SKU0121",57.69,"Compliant","None"
"AUD005622","2026-06-01","S012","SKU0122",57.14,"Compliant","None"
"AUD005623","2026-06-01","S012","SKU0123",0.00,"Non-Compliant","Stock Out"
"AUD005624","2026-06-01","S012","SKU0124",0.00,"Non-Compliant","Stock Out"
"AUD005625","2026-06-01","S012","SKU0125",56.41,"Compliant","None"
"AUD005626","2026-06-01","S012","SKU0126",72.22,"Compliant","None"
"AUD005627","2026-06-01","S012","SKU0127",80.56,"Compliant","None"
"AUD005628","2026-06-01","S012","SKU0128",33.33,"Non-Compliant","Low Visibility"
"AUD005629","2026-06-01","S012","SKU0129",100.00,"Compliant","None"
"AUD005630","2026-06-01","S012","SKU0130",13.33,"Non-Compliant","Low Visibility"
"AUD005631","2026-06-01","S012","SKU0131",69.70,"Compliant","None"
"AUD005632","2026-06-01","S012","SKU0132",80.00,"Compliant","None"
"AUD005633","2026-06-01","S012","SKU0133",60.00,"Compliant","None"
"AUD005634","2026-06-01","S012","SKU0134",78.12,"Compliant","None"
"AUD005635","2026-06-01","S012","SKU0135",81.82,"Compliant","None"
"AUD005636","2026-06-01","S012","SKU0136",51.85,"Compliant","None"
"AUD005637","2026-06-01","S012","SKU0137",12.50,"Non-Compliant","Low Visibility"
"AUD005638","2026-06-01","S012","SKU0138",50.00,"Compliant","None"
"AUD005639","2026-06-01","S012","SKU0139",47.83,"Non-Compliant","Low Visibility"
"AUD005640","2026-06-01","S012","SKU0140",61.54,"Compliant","None"
"AUD005641","2026-06-01","S012","SKU0141",100.00,"Compliant","None"
"AUD005642","2026-06-01","S012","SKU0142",40.00,"Non-Compliant","Low Visibility"
"AUD005643","2026-06-01","S012","SKU0143",0.00,"Non-Compliant","Stock Out"
"AUD005644","2026-06-01","S012","SKU0144",7.14,"Non-Compliant","Low Visibility"
"AUD005645","2026-06-01","S012","SKU0145",80.65,"Compliant","None"
"AUD005646","2026-06-01","S012","SKU0146",92.31,"Compliant","None"
"AUD005647","2026-06-01","S012","SKU0147",84.62,"Compliant","None"
"AUD005648","2026-06-01","S012","SKU0148",75.76,"Compliant","None"
"AUD005649","2026-06-01","S012","SKU0149",100.00,"Compliant","None"
"AUD005650","2026-06-01","S012","SKU0150",0.00,"Non-Compliant","Stock Out"
"AUD005651","2026-06-01","S012","SKU0151",62.50,"Compliant","None"
"AUD005652","2026-06-01","S012","SKU0152",97.06,"Compliant","None"
"AUD005653","2026-06-01","S012","SKU0153",77.27,"Compliant","None"
"AUD005654","2026-06-01","S012","SKU0154",26.09,"Non-Compliant","Low Visibility"
"AUD005655","2026-06-01","S012","SKU0155",58.62,"Compliant","None"
"AUD005656","2026-06-01","S012","SKU0156",0.00,"Non-Compliant","Stock Out"
"AUD005657","2026-06-01","S012","SKU0157",90.91,"Compliant","None"
"AUD005658","2026-06-01","S012","SKU0158",14.29,"Non-Compliant","Low Visibility"
"AUD005659","2026-06-01","S012","SKU0159",86.21,"Compliant","None"
"AUD005660","2026-06-01","S012","SKU0160",50.00,"Compliant","None"
"AUD005661","2026-06-01","S012","SKU0161",100.00,"Compliant","None"
"AUD005662","2026-06-01","S012","SKU0162",90.00,"Compliant","None"
"AUD005663","2026-06-01","S012","SKU0163",100.00,"Compliant","None"
"AUD005664","2026-06-01","S012","SKU0164",77.78,"Compliant","None"
"AUD005665","2026-06-01","S012","SKU0165",84.21,"Compliant","None"
"AUD005666","2026-06-01","S012","SKU0166",30.77,"Non-Compliant","Low Visibility"
"AUD005667","2026-06-01","S012","SKU0167",88.24,"Compliant","None"
"AUD005668","2026-06-01","S012","SKU0168",54.84,"Compliant","None"
"AUD005669","2026-06-01","S012","SKU0169",51.28,"Compliant","None"
"AUD005670","2026-06-01","S012","SKU0170",69.70,"Compliant","None"
"AUD005671","2026-06-01","S012","SKU0171",50.00,"Compliant","None"
"AUD005672","2026-06-01","S012","SKU0172",100.00,"Compliant","None"
"AUD005673","2026-06-01","S012","SKU0173",66.67,"Compliant","None"
"AUD005674","2026-06-01","S012","SKU0174",31.58,"Non-Compliant","Low Visibility"
"AUD005675","2026-06-01","S012","SKU0175",100.00,"Compliant","None"
"AUD005676","2026-06-01","S012","SKU0176",0.00,"Non-Compliant","Stock Out"
"AUD005677","2026-06-01","S012","SKU0177",100.00,"Compliant","None"
"AUD005678","2026-06-01","S012","SKU0178",88.89,"Compliant","None"
"AUD005679","2026-06-01","S012","SKU0179",53.85,"Compliant","None"
"AUD005680","2026-06-01","S012","SKU0180",68.97,"Non-Compliant","Misplaced Product"
"AUD005681","2026-06-01","S012","SKU0181",85.29,"Compliant","None"
"AUD005682","2026-06-01","S012","SKU0182",85.00,"Compliant","None"
"AUD005683","2026-06-01","S012","SKU0183",57.14,"Compliant","None"
"AUD005684","2026-06-01","S012","SKU0184",9.52,"Non-Compliant","Low Visibility"
"AUD005685","2026-06-01","S012","SKU0185",89.74,"Compliant","None"
"AUD005686","2026-06-01","S012","SKU0186",0.00,"Non-Compliant","Stock Out"
"AUD005687","2026-06-01","S012","SKU0187",62.16,"Compliant","None"
"AUD005688","2026-06-01","S012","SKU0188",62.50,"Compliant","None"
"AUD005689","2026-06-01","S012","SKU0189",61.29,"Compliant","None"
"AUD005690","2026-06-01","S012","SKU0190",20.00,"Non-Compliant","Low Visibility"
"AUD005691","2026-06-01","S012","SKU0191",47.83,"Non-Compliant","Low Visibility"
"AUD005692","2026-06-01","S012","SKU0192",93.33,"Compliant","None"
"AUD005693","2026-06-01","S012","SKU0193",70.00,"Compliant","None"
"AUD005694","2026-06-01","S012","SKU0194",38.89,"Non-Compliant","Low Visibility"
"AUD005695","2026-06-01","S012","SKU0195",87.10,"Non-Compliant","Misplaced Product"
"AUD005696","2026-06-01","S012","SKU0196",71.43,"Compliant","None"
"AUD005697","2026-06-01","S012","SKU0197",0.00,"Non-Compliant","Stock Out"
"AUD005698","2026-06-01","S012","SKU0198",84.62,"Compliant","None"
"AUD005699","2026-06-01","S012","SKU0199",15.38,"Non-Compliant","Low Visibility"
"AUD005700","2026-06-01","S012","SKU0200",100.00,"Compliant","None"
"AUD005701","2026-06-01","S012","SKU0201",76.00,"Compliant","None"
"AUD005702","2026-06-01","S012","SKU0202",82.35,"Compliant","None"
"AUD005703","2026-06-01","S012","SKU0203",62.86,"Compliant","None"
"AUD005704","2026-06-01","S012","SKU0204",63.33,"Compliant","None"
"AUD005705","2026-06-01","S012","SKU0205",56.00,"Compliant","None"
"AUD005706","2026-06-01","S012","SKU0206",65.52,"Compliant","None"
"AUD005707","2026-06-01","S012","SKU0207",25.00,"Non-Compliant","Low Visibility"
"AUD005708","2026-06-01","S012","SKU0208",57.89,"Compliant","None"
"AUD005709","2026-06-01","S012","SKU0209",0.00,"Non-Compliant","Stock Out"
"AUD005710","2026-06-01","S012","SKU0210",41.67,"Non-Compliant","Low Visibility"
"AUD005711","2026-06-01","S012","SKU0211",82.35,"Compliant","None"
"AUD005712","2026-06-01","S012","SKU0212",52.78,"Compliant","None"
"AUD005713","2026-06-01","S012","SKU0213",51.61,"Compliant","None"
"AUD005714","2026-06-01","S012","SKU0214",79.17,"Compliant","None"
"AUD005715","2026-06-01","S012","SKU0215",75.86,"Compliant","None"
"AUD005716","2026-06-01","S012","SKU0216",97.14,"Compliant","None"
"AUD005717","2026-06-01","S012","SKU0217",40.00,"Non-Compliant","Low Visibility"
"AUD005718","2026-06-01","S012","SKU0218",66.67,"Compliant","None"
"AUD005719","2026-06-01","S012","SKU0219",0.00,"Non-Compliant","Stock Out"
"AUD005720","2026-06-01","S012","SKU0220",88.89,"Compliant","None"
"AUD005721","2026-06-01","S012","SKU0221",100.00,"Compliant","None"
"AUD005722","2026-06-01","S012","SKU0222",0.00,"Non-Compliant","Stock Out"
"AUD005723","2026-06-01","S012","SKU0223",50.00,"Compliant","None"
"AUD005724","2026-06-01","S012","SKU0224",45.16,"Non-Compliant","Low Visibility"
"AUD005725","2026-06-01","S012","SKU0225",31.82,"Non-Compliant","Low Visibility"
"AUD005726","2026-06-01","S012","SKU0226",45.71,"Non-Compliant","Low Visibility"
"AUD005727","2026-06-01","S012","SKU0227",40.74,"Non-Compliant","Low Visibility"
"AUD005728","2026-06-01","S012","SKU0228",0.00,"Non-Compliant","Stock Out"
"AUD005729","2026-06-01","S012","SKU0229",69.23,"Compliant","None"
"AUD005730","2026-06-01","S012","SKU0230",69.70,"Compliant","None"
"AUD005731","2026-06-01","S012","SKU0231",81.82,"Compliant","None"
"AUD005732","2026-06-01","S012","SKU0232",64.52,"Compliant","None"
"AUD005733","2026-06-01","S012","SKU0233",56.76,"Compliant","None"
"AUD005734","2026-06-01","S012","SKU0234",0.00,"Non-Compliant","Stock Out"
"AUD005735","2026-06-01","S012","SKU0235",89.47,"Compliant","None"
"AUD005736","2026-06-01","S012","SKU0236",94.74,"Compliant","None"
"AUD005737","2026-06-01","S012","SKU0237",10.00,"Non-Compliant","Low Visibility"
"AUD005738","2026-06-01","S012","SKU0238",42.42,"Non-Compliant","Low Visibility"
"AUD005739","2026-06-01","S012","SKU0239",56.67,"Non-Compliant","Misplaced Product"
"AUD005740","2026-06-01","S012","SKU0240",86.96,"Compliant","None"
"AUD005741","2026-06-01","S012","SKU0241",61.29,"Compliant","None"
"AUD005742","2026-06-01","S012","SKU0242",94.12,"Compliant","None"
"AUD005743","2026-06-01","S012","SKU0243",93.75,"Compliant","None"
"AUD005744","2026-06-01","S012","SKU0244",60.00,"Compliant","None"
"AUD005745","2026-06-01","S012","SKU0245",30.00,"Non-Compliant","Low Visibility"
"AUD005746","2026-06-01","S012","SKU0246",56.52,"Compliant","None"
"AUD005747","2026-06-01","S012","SKU0247",51.85,"Compliant","None"
"AUD005748","2026-06-01","S012","SKU0248",79.41,"Compliant","None"
"AUD005749","2026-06-01","S012","SKU0249",100.00,"Compliant","None"
"AUD005750","2026-06-01","S012","SKU0250",100.00,"Compliant","None"
"AUD005751","2026-06-01","S012","SKU0251",42.11,"Non-Compliant","Low Visibility"
"AUD005752","2026-06-01","S012","SKU0252",74.07,"Compliant","None"
"AUD005753","2026-06-01","S012","SKU0253",100.00,"Compliant","None"
"AUD005754","2026-06-01","S012","SKU0254",74.19,"Compliant","None"
"AUD005755","2026-06-01","S012","SKU0255",68.00,"Compliant","None"
"AUD005756","2026-06-01","S012","SKU0256",41.67,"Non-Compliant","Low Visibility"
"AUD005757","2026-06-01","S012","SKU0257",80.56,"Compliant","None"
"AUD005758","2026-06-01","S012","SKU0258",0.00,"Non-Compliant","Stock Out"
"AUD005759","2026-06-01","S012","SKU0259",94.44,"Compliant","None"
"AUD005760","2026-06-01","S012","SKU0260",72.97,"Compliant","None"
"AUD005761","2026-06-01","S012","SKU0261",0.00,"Non-Compliant","Stock Out"
"AUD005762","2026-06-01","S012","SKU0262",88.89,"Compliant","None"
"AUD005763","2026-06-01","S012","SKU0263",100.00,"Compliant","None"
"AUD005764","2026-06-01","S012","SKU0264",81.48,"Compliant","None"
"AUD005765","2026-06-01","S012","SKU0265",75.00,"Compliant","None"
"AUD005766","2026-06-01","S012","SKU0266",62.96,"Compliant","None"
"AUD005767","2026-06-01","S012","SKU0267",66.67,"Compliant","None"
"AUD005768","2026-06-01","S012","SKU0268",89.74,"Compliant","None"
"AUD005769","2026-06-01","S012","SKU0269",68.42,"Compliant","None"
"AUD005770","2026-06-01","S012","SKU0270",89.19,"Compliant","None"
"AUD005771","2026-06-01","S012","SKU0271",33.33,"Non-Compliant","Low Visibility"
"AUD005772","2026-06-01","S012","SKU0272",33.33,"Non-Compliant","Low Visibility"
"AUD005773","2026-06-01","S012","SKU0273",52.00,"Compliant","None"
"AUD005774","2026-06-01","S012","SKU0274",86.36,"Compliant","None"
"AUD005775","2026-06-01","S012","SKU0275",0.00,"Non-Compliant","Stock Out"
"AUD005776","2026-06-01","S012","SKU0276",33.33,"Non-Compliant","Low Visibility"
"AUD005777","2026-06-01","S012","SKU0277",72.73,"Compliant","None"
"AUD005778","2026-06-01","S012","SKU0278",90.91,"Compliant","None"
"AUD005779","2026-06-01","S012","SKU0279",97.06,"Compliant","None"
"AUD005780","2026-06-01","S012","SKU0280",26.67,"Non-Compliant","Low Visibility"
"AUD005781","2026-06-01","S012","SKU0281",56.67,"Compliant","None"
"AUD005782","2026-06-01","S012","SKU0282",94.74,"Compliant","None"
"AUD005783","2026-06-01","S012","SKU0283",10.00,"Non-Compliant","Low Visibility"
"AUD005784","2026-06-01","S012","SKU0284",100.00,"Compliant","None"
"AUD005785","2026-06-01","S012","SKU0285",85.29,"Compliant","None"
"AUD005786","2026-06-01","S012","SKU0286",69.57,"Compliant","None"
"AUD005787","2026-06-01","S012","SKU0287",78.12,"Compliant","None"
"AUD005788","2026-06-01","S012","SKU0288",72.73,"Compliant","None"
"AUD005789","2026-06-01","S012","SKU0289",52.63,"Compliant","None"
"AUD005790","2026-06-01","S012","SKU0290",100.00,"Compliant","None"
"AUD005791","2026-06-01","S012","SKU0291",33.33,"Non-Compliant","Low Visibility"
"AUD005792","2026-06-01","S012","SKU0292",33.33,"Non-Compliant","Low Visibility"
"AUD005793","2026-06-01","S012","SKU0293",0.00,"Non-Compliant","Stock Out"
"AUD005794","2026-06-01","S012","SKU0294",77.78,"Compliant","None"
"AUD005795","2026-06-01","S012","SKU0295",36.36,"Non-Compliant","Low Visibility"
"AUD005796","2026-06-01","S012","SKU0296",29.41,"Non-Compliant","Low Visibility"
"AUD005797","2026-06-01","S012","SKU0297",90.00,"Compliant","None"
"AUD005798","2026-06-01","S012","SKU0298",83.78,"Compliant","None"
"AUD005799","2026-06-01","S012","SKU0299",78.38,"Compliant","None"
"AUD005800","2026-06-01","S012","SKU0300",63.64,"Compliant","None"
"AUD005801","2026-06-01","S012","SKU0301",85.71,"Compliant","None"
"AUD005802","2026-06-01","S012","SKU0302",87.50,"Compliant","None"
"AUD005803","2026-06-01","S012","SKU0303",64.86,"Compliant","None"
"AUD005804","2026-06-01","S012","SKU0304",85.00,"Compliant","None"
"AUD005805","2026-06-01","S012","SKU0305",29.17,"Non-Compliant","Low Visibility"
"AUD005806","2026-06-01","S012","SKU0306",34.48,"Non-Compliant","Low Visibility"
"AUD005807","2026-06-01","S012","SKU0307",0.00,"Non-Compliant","Stock Out"
"AUD005808","2026-06-01","S012","SKU0308",72.41,"Compliant","None"
"AUD005809","2026-06-01","S012","SKU0309",86.36,"Compliant","None"
"AUD005810","2026-06-01","S012","SKU0310",15.00,"Non-Compliant","Low Visibility"
"AUD005811","2026-06-01","S012","SKU0311",0.00,"Non-Compliant","Stock Out"
"AUD005812","2026-06-01","S012","SKU0312",58.97,"Compliant","None"
"AUD005813","2026-06-01","S012","SKU0313",45.45,"Non-Compliant","Low Visibility"
"AUD005814","2026-06-01","S012","SKU0314",0.00,"Non-Compliant","Stock Out"
"AUD005815","2026-06-01","S012","SKU0315",15.38,"Non-Compliant","Low Visibility"
"AUD005816","2026-06-01","S012","SKU0316",84.00,"Compliant","None"
"AUD005817","2026-06-01","S012","SKU0317",33.33,"Non-Compliant","Low Visibility"
"AUD005818","2026-06-01","S012","SKU0318",94.12,"Compliant","None"
"AUD005819","2026-06-01","S012","SKU0319",58.97,"Non-Compliant","Misplaced Product"
"AUD005820","2026-06-01","S012","SKU0320",6.25,"Non-Compliant","Low Visibility"
"AUD005821","2026-06-01","S012","SKU0321",65.52,"Compliant","None"
"AUD005822","2026-06-01","S012","SKU0322",77.78,"Compliant","None"
"AUD005823","2026-06-01","S012","SKU0323",90.00,"Compliant","None"
"AUD005824","2026-06-01","S012","SKU0324",9.52,"Non-Compliant","Low Visibility"
"AUD005825","2026-06-01","S012","SKU0325",60.61,"Compliant","None"
"AUD005826","2026-06-01","S012","SKU0326",5.26,"Non-Compliant","Low Visibility"
"AUD005827","2026-06-01","S012","SKU0327",76.92,"Compliant","None"
"AUD005828","2026-06-01","S012","SKU0328",68.42,"Compliant","None"
"AUD005829","2026-06-01","S012","SKU0329",57.14,"Compliant","None"
"AUD005830","2026-06-01","S012","SKU0330",83.33,"Compliant","None"
"AUD005831","2026-06-01","S012","SKU0331",57.14,"Compliant","None"
"AUD005832","2026-06-01","S012","SKU0332",33.33,"Non-Compliant","Low Visibility"
"AUD005833","2026-06-01","S012","SKU0333",6.25,"Non-Compliant","Low Visibility"
"AUD005834","2026-06-01","S012","SKU0334",61.29,"Compliant","None"
"AUD005835","2026-06-01","S012","SKU0335",78.79,"Compliant","None"
"AUD005836","2026-06-01","S012","SKU0336",56.00,"Non-Compliant","Misplaced Product"
"AUD005837","2026-06-01","S012","SKU0337",30.77,"Non-Compliant","Low Visibility"
"AUD005838","2026-06-01","S012","SKU0338",61.90,"Compliant","None"
"AUD005839","2026-06-01","S012","SKU0339",97.44,"Non-Compliant","Misplaced Product"
"AUD005840","2026-06-01","S012","SKU0340",0.00,"Non-Compliant","Stock Out"
"AUD005841","2026-06-01","S012","SKU0341",45.00,"Non-Compliant","Low Visibility"
"AUD005842","2026-06-01","S012","SKU0342",76.92,"Compliant","None"
