inventory_id,store_id,sku_id,inventory_date,expected_stock,actual_stock,stock_status,stock_difference,stock_loss_percent,inventory_health,inventory_leakage
INV008195,S017,SKU0195,2026-06-01,78,42,In Stock,36,46.15384615384615,Shortage,36
INV008196,S017,SKU0196,2026-06-01,84,68,In Stock,16,19.047619047619047,Shortage,16
INV008197,S017,SKU0197,2026-06-01,95,73,In Stock,22,23.157894736842106,Shortage,22
INV008198,S017,SKU0198,2026-06-01,78,52,In Stock,26,33.33333333333333,Shortage,26
INV008199,S017,SKU0199,2026-06-01,48,45,In Stock,3,6.25,Shortage,3
INV008200,S017,SKU0200,2026-06-01,56,30,In Stock,26,46.42857142857143,Shortage,26
INV008201,S017,SKU0201,2026-06-01,34,28,In Stock,6,17.647058823529413,Shortage,6
INV008202,S017,SKU0202,2026-06-01,31,23,In Stock,8,25.806451612903224,Shortage,8
INV008203,S017,SKU0203,2026-06-01,28,0,Out of Stock,28,100.0,Shortage,28
INV008204,S017,SKU0204,2026-06-01,87,66,In Stock,21,24.137931034482758,Shortage,21
INV008205,S017,SKU0205,2026-06-01,45,16,In Stock,29,64.44444444444444,Shortage,29
INV008206,S017,SKU0206,2026-06-01,99,69,In Stock,30,30.303030303030305,Shortage,30
INV008207,S017,SKU0207,2026-06-01,69,31,In Stock,38,55.072463768115945,Shortage,38
INV008208,S017,SKU0208,2026-06-01,87,50,In Stock,37,42.5287356321839,Shortage,37
INV008209,S017,SKU0209,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV008210,S017,SKU0210,2026-06-01,23,10,In Stock,13,56.52173913043478,Shortage,13
INV008211,S017,SKU0211,2026-06-01,33,12,In Stock,21,63.63636363636363,Shortage,21
INV008212,S017,SKU0212,2026-06-01,37,29,In Stock,8,21.62162162162162,Shortage,8
INV008213,S017,SKU0213,2026-06-01,73,40,In Stock,33,45.20547945205479,Shortage,33
INV008214,S017,SKU0214,2026-06-01,85,47,In Stock,38,44.70588235294118,Shortage,38
INV008215,S017,SKU0215,2026-06-01,89,57,In Stock,32,35.95505617977528,Shortage,32
INV008216,S017,SKU0216,2026-06-01,71,53,In Stock,18,25.352112676056336,Shortage,18
INV008217,S017,SKU0217,2026-06-01,29,29,In Stock,0,0.0,Healthy,0
INV008218,S017,SKU0218,2026-06-01,94,77,In Stock,17,18.085106382978726,Shortage,17
INV008219,S017,SKU0219,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV008220,S017,SKU0220,2026-06-01,30,1,Low Stock,29,96.66666666666667,Shortage,29
INV008221,S017,SKU0221,2026-06-01,83,55,In Stock,28,33.734939759036145,Shortage,28
INV008222,S017,SKU0222,2026-06-01,95,71,In Stock,24,25.263157894736842,Shortage,24
INV008223,S017,SKU0223,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV008224,S017,SKU0224,2026-06-01,30,16,In Stock,14,46.666666666666664,Shortage,14
INV008225,S017,SKU0225,2026-06-01,87,64,In Stock,23,26.436781609195403,Shortage,23
INV008226,S017,SKU0226,2026-06-01,67,49,In Stock,18,26.865671641791046,Shortage,18
INV008227,S017,SKU0227,2026-06-01,83,46,In Stock,37,44.57831325301205,Shortage,37
INV008228,S017,SKU0228,2026-06-01,44,11,In Stock,33,75.0,Shortage,33
INV008229,S017,SKU0229,2026-06-01,37,0,Out of Stock,37,100.0,Shortage,37
INV008230,S017,SKU0230,2026-06-01,43,17,In Stock,26,60.46511627906976,Shortage,26
INV008231,S017,SKU0231,2026-06-01,70,34,In Stock,36,51.42857142857142,Shortage,36
INV008232,S017,SKU0232,2026-06-01,68,57,In Stock,11,16.176470588235293,Shortage,11
INV008233,S017,SKU0233,2026-06-01,61,33,In Stock,28,45.90163934426229,Shortage,28
INV008234,S017,SKU0234,2026-06-01,48,21,In Stock,27,56.25,Shortage,27
INV008235,S017,SKU0235,2026-06-01,36,5,Low Stock,31,86.11111111111111,Shortage,31
INV008236,S017,SKU0236,2026-06-01,95,85,In Stock,10,10.526315789473683,Shortage,10
INV008237,S017,SKU0237,2026-06-01,31,11,In Stock,20,64.51612903225806,Shortage,20
INV008238,S017,SKU0238,2026-06-01,55,42,In Stock,13,23.636363636363637,Shortage,13
INV008239,S017,SKU0239,2026-06-01,67,29,In Stock,38,56.71641791044776,Shortage,38
INV008240,S017,SKU0240,2026-06-01,61,36,In Stock,25,40.98360655737705,Shortage,25
INV008241,S017,SKU0241,2026-06-01,55,29,In Stock,26,47.27272727272727,Shortage,26
INV008242,S017,SKU0242,2026-06-01,43,28,In Stock,15,34.883720930232556,Shortage,15
INV008243,S017,SKU0243,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV008244,S017,SKU0244,2026-06-01,38,26,In Stock,12,31.57894736842105,Shortage,12
INV008245,S017,SKU0245,2026-06-01,90,55,In Stock,35,38.88888888888889,Shortage,35
INV008246,S017,SKU0246,2026-06-01,63,62,In Stock,1,1.5873015873015872,Shortage,1
INV008247,S017,SKU0247,2026-06-01,27,24,In Stock,3,11.11111111111111,Shortage,3
INV008248,S017,SKU0248,2026-06-01,28,0,Out of Stock,28,100.0,Shortage,28
INV008249,S017,SKU0249,2026-06-01,50,27,In Stock,23,46.0,Shortage,23
INV008250,S017,SKU0250,2026-06-01,48,39,In Stock,9,18.75,Shortage,9
INV008251,S017,SKU0251,2026-06-01,34,0,Out of Stock,34,100.0,Shortage,34
INV008252,S017,SKU0252,2026-06-01,34,6,Low Stock,28,82.35294117647058,Shortage,28
INV008253,S017,SKU0253,2026-06-01,65,58,In Stock,7,10.76923076923077,Shortage,7
INV008254,S017,SKU0254,2026-06-01,92,78,In Stock,14,15.217391304347828,Shortage,14
INV008255,S017,SKU0255,2026-06-01,61,41,In Stock,20,32.78688524590164,Shortage,20
INV008256,S017,SKU0256,2026-06-01,94,87,In Stock,7,7.446808510638298,Shortage,7
INV008257,S017,SKU0257,2026-06-01,58,26,In Stock,32,55.172413793103445,Shortage,32
INV008258,S017,SKU0258,2026-06-01,74,54,In Stock,20,27.027027027027028,Shortage,20
INV008259,S017,SKU0259,2026-06-01,99,87,In Stock,12,12.121212121212121,Shortage,12
INV008260,S017,SKU0260,2026-06-01,72,44,In Stock,28,38.88888888888889,Shortage,28
INV008261,S017,SKU0261,2026-06-01,87,69,In Stock,18,20.689655172413794,Shortage,18
INV008262,S017,SKU0262,2026-06-01,97,71,In Stock,26,26.804123711340207,Shortage,26
INV008263,S017,SKU0263,2026-06-01,56,33,In Stock,23,41.07142857142857,Shortage,23
INV008264,S017,SKU0264,2026-06-01,33,26,In Stock,7,21.21212121212121,Shortage,7
INV008265,S017,SKU0265,2026-06-01,93,59,In Stock,34,36.55913978494624,Shortage,34
INV008266,S017,SKU0266,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV008267,S017,SKU0267,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV008268,S017,SKU0268,2026-06-01,69,41,In Stock,28,40.57971014492754,Shortage,28
INV008269,S017,SKU0269,2026-06-01,22,11,In Stock,11,50.0,Shortage,11
INV008270,S017,SKU0270,2026-06-01,35,30,In Stock,5,14.285714285714285,Shortage,5
INV008271,S017,SKU0271,2026-06-01,32,26,In Stock,6,18.75,Shortage,6
INV008272,S017,SKU0272,2026-06-01,36,0,Out of Stock,36,100.0,Shortage,36
INV008273,S017,SKU0273,2026-06-01,47,13,In Stock,34,72.3404255319149,Shortage,34
INV008274,S017,SKU0274,2026-06-01,90,86,In Stock,4,4.444444444444445,Shortage,4
INV008275,S017,SKU0275,2026-06-01,37,0,Out of Stock,37,100.0,Shortage,37
INV008276,S017,SKU0276,2026-06-01,84,82,In Stock,2,2.380952380952381,Shortage,2
INV008277,S017,SKU0277,2026-06-01,57,42,In Stock,15,26.31578947368421,Shortage,15
INV008278,S017,SKU0278,2026-06-01,27,7,In Stock,20,74.07407407407408,Shortage,20
INV008279,S017,SKU0279,2026-06-01,32,0,Out of Stock,32,100.0,Shortage,32
INV008280,S017,SKU0280,2026-06-01,53,50,In Stock,3,5.660377358490567,Shortage,3
INV008281,S017,SKU0281,2026-06-01,34,0,Out of Stock,34,100.0,Shortage,34
INV008282,S017,SKU0282,2026-06-01,55,22,In Stock,33,60.0,Shortage,33
INV008283,S017,SKU0283,2026-06-01,23,6,In Stock,17,73.91304347826086,Shortage,17
INV008284,S017,SKU0284,2026-06-01,48,18,In Stock,30,62.5,Shortage,30
INV008285,S017,SKU0285,2026-06-01,42,3,Low Stock,39,92.85714285714286,Shortage,39
INV008286,S017,SKU0286,2026-06-01,79,50,In Stock,29,36.708860759493675,Shortage,29
INV008287,S017,SKU0287,2026-06-01,68,39,In Stock,29,42.64705882352941,Shortage,29
INV008288,S017,SKU0288,2026-06-01,54,48,In Stock,6,11.11111111111111,Shortage,6
INV008289,S017,SKU0289,2026-06-01,39,17,In Stock,22,56.41025641025641,Shortage,22
INV008290,S017,SKU0290,2026-06-01,96,62,In Stock,34,35.41666666666667,Shortage,34
INV008291,S017,SKU0291,2026-06-01,58,25,In Stock,33,56.896551724137936,Shortage,33
INV008292,S017,SKU0292,2026-06-01,88,82,In Stock,6,6.8181818181818175,Shortage,6
INV008293,S017,SKU0293,2026-06-01,56,39,In Stock,17,30.357142857142854,Shortage,17
INV008294,S017,SKU0294,2026-06-01,55,36,In Stock,19,34.54545454545455,Shortage,19
INV008295,S017,SKU0295,2026-06-01,28,17,In Stock,11,39.285714285714285,Shortage,11
INV008296,S017,SKU0296,2026-06-01,86,82,In Stock,4,4.651162790697675,Shortage,4
INV008297,S017,SKU0297,2026-06-01,57,27,In Stock,30,52.63157894736842,Shortage,30
INV008298,S017,SKU0298,2026-06-01,66,56,In Stock,10,15.151515151515152,Shortage,10
INV008299,S017,SKU0299,2026-06-01,76,40,In Stock,36,47.368421052631575,Shortage,36
INV008300,S017,SKU0300,2026-06-01,60,46,In Stock,14,23.333333333333332,Shortage,14
INV008301,S017,SKU0301,2026-06-01,92,60,In Stock,32,34.78260869565217,Shortage,32
INV008302,S017,SKU0302,2026-06-01,86,64,In Stock,22,25.581395348837212,Shortage,22
INV008303,S017,SKU0303,2026-06-01,85,61,In Stock,24,28.235294117647058,Shortage,24
INV008304,S017,SKU0304,2026-06-01,64,54,In Stock,10,15.625,Shortage,10
INV008305,S017,SKU0305,2026-06-01,75,75,In Stock,0,0.0,Healthy,0
INV008306,S017,SKU0306,2026-06-01,88,76,In Stock,12,13.636363636363635,Shortage,12
INV008307,S017,SKU0307,2026-06-01,55,30,In Stock,25,45.45454545454545,Shortage,25
INV008308,S017,SKU0308,2026-06-01,27,24,In Stock,3,11.11111111111111,Shortage,3
INV008309,S017,SKU0309,2026-06-01,41,15,In Stock,26,63.41463414634146,Shortage,26
INV008310,S017,SKU0310,2026-06-01,21,12,In Stock,9,42.857142857142854,Shortage,9
INV008311,S017,SKU0311,2026-06-01,39,14,In Stock,25,64.1025641025641,Shortage,25
INV008312,S017,SKU0312,2026-06-01,49,32,In Stock,17,34.69387755102041,Shortage,17
INV008313,S017,SKU0313,2026-06-01,74,74,In Stock,0,0.0,Healthy,0
INV008314,S017,SKU0314,2026-06-01,78,45,In Stock,33,42.30769230769231,Shortage,33
INV008315,S017,SKU0315,2026-06-01,76,48,In Stock,28,36.84210526315789,Shortage,28
INV008316,S017,SKU0316,2026-06-01,89,66,In Stock,23,25.842696629213485,Shortage,23
INV008317,S017,SKU0317,2026-06-01,28,1,Low Stock,27,96.42857142857143,Shortage,27
INV008318,S017,SKU0318,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV008319,S017,SKU0319,2026-06-01,87,58,In Stock,29,33.33333333333333,Shortage,29
INV008320,S017,SKU0320,2026-06-01,79,51,In Stock,28,35.44303797468354,Shortage,28
INV008321,S017,SKU0321,2026-06-01,57,23,In Stock,34,59.64912280701754,Shortage,34
INV008322,S017,SKU0322,2026-06-01,99,90,In Stock,9,9.090909090909092,Shortage,9
INV008323,S017,SKU0323,2026-06-01,77,41,In Stock,36,46.75324675324675,Shortage,36
INV008324,S017,SKU0324,2026-06-01,81,58,In Stock,23,28.39506172839506,Shortage,23
INV008325,S017,SKU0325,2026-06-01,98,86,In Stock,12,12.244897959183673,Shortage,12
INV008326,S017,SKU0326,2026-06-01,47,38,In Stock,9,19.148936170212767,Shortage,9
INV008327,S017,SKU0327,2026-06-01,50,19,In Stock,31,62.0,Shortage,31
INV008328,S017,SKU0328,2026-06-01,63,51,In Stock,12,19.047619047619047,Shortage,12
INV008329,S017,SKU0329,2026-06-01,47,9,Low Stock,38,80.85106382978722,Shortage,38
INV008330,S017,SKU0330,2026-06-01,64,57,In Stock,7,10.9375,Shortage,7
INV008331,S017,SKU0331,2026-06-01,48,18,In Stock,30,62.5,Shortage,30
INV008332,S017,SKU0332,2026-06-01,47,13,In Stock,34,72.3404255319149,Shortage,34
INV008333,S017,SKU0333,2026-06-01,63,56,In Stock,7,11.11111111111111,Shortage,7
INV008334,S017,SKU0334,2026-06-01,66,60,In Stock,6,9.090909090909092,Shortage,6
INV008335,S017,SKU0335,2026-06-01,22,17,In Stock,5,22.727272727272727,Shortage,5
INV008336,S017,SKU0336,2026-06-01,53,25,In Stock,28,52.83018867924528,Shortage,28
INV008337,S017,SKU0337,2026-06-01,77,63,In Stock,14,18.181818181818183,Shortage,14
INV008338,S017,SKU0338,2026-06-01,24,6,In Stock,18,75.0,Shortage,18
INV008339,S017,SKU0339,2026-06-01,47,8,Low Stock,39,82.97872340425532,Shortage,39
INV008340,S017,SKU0340,2026-06-01,90,81,In Stock,9,10.0,Shortage,9
INV008341,S017,SKU0341,2026-06-01,80,45,In Stock,35,43.75,Shortage,35
INV008342,S017,SKU0342,2026-06-01,60,59,In Stock,1,1.6666666666666667,Shortage,1
INV008343,S017,SKU0343,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV008344,S017,SKU0344,2026-06-01,59,59,In Stock,0,0.0,Healthy,0
INV008345,S017,SKU0345,2026-06-01,87,64,In Stock,23,26.436781609195403,Shortage,23
INV008346,S017,SKU0346,2026-06-01,31,21,In Stock,10,32.25806451612903,Shortage,10
INV008347,S017,SKU0347,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV008348,S017,SKU0348,2026-06-01,91,66,In Stock,25,27.472527472527474,Shortage,25
INV008349,S017,SKU0349,2026-06-01,80,48,In Stock,32,40.0,Shortage,32
INV008350,S017,SKU0350,2026-06-01,96,71,In Stock,25,26.041666666666668,Shortage,25
INV008351,S017,SKU0351,2026-06-01,41,38,In Stock,3,7.317073170731707,Shortage,3
INV008352,S017,SKU0352,2026-06-01,47,25,In Stock,22,46.808510638297875,Shortage,22
INV008353,S017,SKU0353,2026-06-01,22,13,In Stock,9,40.909090909090914,Shortage,9
INV008354,S017,SKU0354,2026-06-01,60,52,In Stock,8,13.333333333333334,Shortage,8
INV008355,S017,SKU0355,2026-06-01,32,2,Low Stock,30,93.75,Shortage,30
INV008356,S017,SKU0356,2026-06-01,82,67,In Stock,15,18.29268292682927,Shortage,15
INV008357,S017,SKU0357,2026-06-01,72,60,In Stock,12,16.666666666666664,Shortage,12
INV008358,S017,SKU0358,2026-06-01,28,0,Out of Stock,28,100.0,Shortage,28
INV008359,S017,SKU0359,2026-06-01,60,55,In Stock,5,8.333333333333332,Shortage,5
INV008360,S017,SKU0360,2026-06-01,47,18,In Stock,29,61.702127659574465,Shortage,29
INV008361,S017,SKU0361,2026-06-01,33,17,In Stock,16,48.484848484848484,Shortage,16
INV008362,S017,SKU0362,2026-06-01,83,60,In Stock,23,27.710843373493976,Shortage,23
INV008363,S017,SKU0363,2026-06-01,85,53,In Stock,32,37.64705882352941,Shortage,32
INV008364,S017,SKU0364,2026-06-01,68,66,In Stock,2,2.941176470588235,Shortage,2
INV008365,S017,SKU0365,2026-06-01,24,0,Out of Stock,24,100.0,Shortage,24
INV008366,S017,SKU0366,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV008367,S017,SKU0367,2026-06-01,77,74,In Stock,3,3.896103896103896,Shortage,3
INV008368,S017,SKU0368,2026-06-01,96,82,In Stock,14,14.583333333333334,Shortage,14
INV008369,S017,SKU0369,2026-06-01,22,2,Low Stock,20,90.9090909090909,Shortage,20
INV008370,S017,SKU0370,2026-06-01,82,61,In Stock,21,25.609756097560975,Shortage,21
INV008371,S017,SKU0371,2026-06-01,24,0,Out of Stock,24,100.0,Shortage,24
INV008372,S017,SKU0372,2026-06-01,87,49,In Stock,38,43.67816091954023,Shortage,38
INV008373,S017,SKU0373,2026-06-01,62,60,In Stock,2,3.225806451612903,Shortage,2
INV008374,S017,SKU0374,2026-06-01,78,56,In Stock,22,28.205128205128204,Shortage,22
INV008375,S017,SKU0375,2026-06-01,47,47,In Stock,0,0.0,Healthy,0
INV008376,S017,SKU0376,2026-06-01,25,23,In Stock,2,8.0,Shortage,2
INV008377,S017,SKU0377,2026-06-01,51,43,In Stock,8,15.686274509803921,Shortage,8
INV008378,S017,SKU0378,2026-06-01,58,31,In Stock,27,46.55172413793103,Shortage,27
INV008379,S017,SKU0379,2026-06-01,91,61,In Stock,30,32.967032967032964,Shortage,30
INV008380,S017,SKU0380,2026-06-01,75,59,In Stock,16,21.333333333333336,Shortage,16
INV008381,S017,SKU0381,2026-06-01,46,35,In Stock,11,23.91304347826087,Shortage,11
INV008382,S017,SKU0382,2026-06-01,52,33,In Stock,19,36.53846153846153,Shortage,19
INV008383,S017,SKU0383,2026-06-01,90,56,In Stock,34,37.77777777777778,Shortage,34
INV008384,S017,SKU0384,2026-06-01,72,46,In Stock,26,36.11111111111111,Shortage,26
INV008385,S017,SKU0385,2026-06-01,47,46,In Stock,1,2.127659574468085,Shortage,1
INV008386,S017,SKU0386,2026-06-01,73,35,In Stock,38,52.054794520547944,Shortage,38
INV008387,S017,SKU0387,2026-06-01,35,34,In Stock,1,2.857142857142857,Shortage,1
INV008388,S017,SKU0388,2026-06-01,55,48,In Stock,7,12.727272727272727,Shortage,7
INV008389,S017,SKU0389,2026-06-01,64,50,In Stock,14,21.875,Shortage,14
INV008390,S017,SKU0390,2026-06-01,44,30,In Stock,14,31.818181818181817,Shortage,14
INV008391,S017,SKU0391,2026-06-01,28,9,In Stock,19,67.85714285714286,Shortage,19
INV008392,S017,SKU0392,2026-06-01,45,38,In Stock,7,15.555555555555555,Shortage,7
INV008393,S017,SKU0393,2026-06-01,82,67,In Stock,15,18.29268292682927,Shortage,15
INV008394,S017,SKU0394,2026-06-01,81,60,In Stock,21,25.925925925925924,Shortage,21
INV008395,S017,SKU0395,2026-06-01,84,62,In Stock,22,26.190476190476193,Shortage,22
INV008396,S017,SKU0396,2026-06-01,86,67,In Stock,19,22.093023255813954,Shortage,19
INV008397,S017,SKU0397,2026-06-01,23,11,In Stock,12,52.17391304347826,Shortage,12
INV008398,S017,SKU0398,2026-06-01,66,49,In Stock,17,25.757575757575758,Shortage,17
INV008399,S017,SKU0399,2026-06-01,46,40,In Stock,6,13.043478260869565,Shortage,6
INV008400,S017,SKU0400,2026-06-01,96,81,In Stock,15,15.625,Shortage,15
INV008401,S017,SKU0401,2026-06-01,92,86,In Stock,6,6.521739130434782,Shortage,6
INV008402,S017,SKU0402,2026-06-01,90,58,In Stock,32,35.55555555555556,Shortage,32
INV008403,S017,SKU0403,2026-06-01,60,34,In Stock,26,43.333333333333336,Shortage,26
INV008404,S017,SKU0404,2026-06-01,79,55,In Stock,24,30.37974683544304,Shortage,24
INV008405,S017,SKU0405,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV008406,S017,SKU0406,2026-06-01,59,55,In Stock,4,6.779661016949152,Shortage,4
INV008407,S017,SKU0407,2026-06-01,65,39,In Stock,26,40.0,Shortage,26
INV008408,S017,SKU0408,2026-06-01,80,75,In Stock,5,6.25,Shortage,5
INV008409,S017,SKU0409,2026-06-01,36,32,In Stock,4,11.11111111111111,Shortage,4
INV008410,S017,SKU0410,2026-06-01,65,63,In Stock,2,3.076923076923077,Shortage,2
INV008411,S017,SKU0411,2026-06-01,91,56,In Stock,35,38.46153846153847,Shortage,35
INV008412,S017,SKU0412,2026-06-01,91,69,In Stock,22,24.175824175824175,Shortage,22
INV008413,S017,SKU0413,2026-06-01,53,46,In Stock,7,13.20754716981132,Shortage,7
INV008414,S017,SKU0414,2026-06-01,32,0,Out of Stock,32,100.0,Shortage,32
INV008415,S017,SKU0415,2026-06-01,81,45,In Stock,36,44.44444444444444,Shortage,36
INV008416,S017,SKU0416,2026-06-01,68,29,In Stock,39,57.35294117647059,Shortage,39
INV008417,S017,SKU0417,2026-06-01,58,33,In Stock,25,43.103448275862064,Shortage,25
INV008418,S017,SKU0418,2026-06-01,51,19,In Stock,32,62.745098039215684,Shortage,32
INV008419,S017,SKU0419,2026-06-01,40,22,In Stock,18,45.0,Shortage,18
INV008420,S017,SKU0420,2026-06-01,43,12,In Stock,31,72.09302325581395,Shortage,31
INV008421,S017,SKU0421,2026-06-01,65,60,In Stock,5,7.6923076923076925,Shortage,5
INV008422,S017,SKU0422,2026-06-01,48,23,In Stock,25,52.083333333333336,Shortage,25
INV008423,S017,SKU0423,2026-06-01,83,53,In Stock,30,36.144578313253014,Shortage,30
INV008424,S017,SKU0424,2026-06-01,49,33,In Stock,16,32.6530612244898,Shortage,16
INV008425,S017,SKU0425,2026-06-01,51,40,In Stock,11,21.568627450980394,Shortage,11
INV008426,S017,SKU0426,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV008427,S017,SKU0427,2026-06-01,23,23,In Stock,0,0.0,Healthy,0
INV008428,S017,SKU0428,2026-06-01,51,20,In Stock,31,60.78431372549019,Shortage,31
INV008429,S017,SKU0429,2026-06-01,72,51,In Stock,21,29.166666666666668,Shortage,21
INV008430,S017,SKU0430,2026-06-01,26,0,Out of Stock,26,100.0,Shortage,26
INV008431,S017,SKU0431,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV008432,S017,SKU0432,2026-06-01,28,0,Out of Stock,28,100.0,Shortage,28
INV008433,S017,SKU0433,2026-06-01,99,87,In Stock,12,12.121212121212121,Shortage,12
INV008434,S017,SKU0434,2026-06-01,35,7,Low Stock,28,80.0,Shortage,28
INV008435,S017,SKU0435,2026-06-01,57,43,In Stock,14,24.561403508771928,Shortage,14
INV008436,S017,SKU0436,2026-06-01,98,68,In Stock,30,30.612244897959183,Shortage,30
INV008437,S017,SKU0437,2026-06-01,36,14,In Stock,22,61.111111111111114,Shortage,22
INV008438,S017,SKU0438,2026-06-01,63,51,In Stock,12,19.047619047619047,Shortage,12
INV008439,S017,SKU0439,2026-06-01,24,0,Out of Stock,24,100.0,Shortage,24
INV008440,S017,SKU0440,2026-06-01,53,25,In Stock,28,52.83018867924528,Shortage,28
INV008441,S017,SKU0441,2026-06-01,56,25,In Stock,31,55.35714285714286,Shortage,31
INV008442,S017,SKU0442,2026-06-01,32,0,Out of Stock,32,100.0,Shortage,32
INV008443,S017,SKU0443,2026-06-01,38,15,In Stock,23,60.526315789473685,Shortage,23
INV008444,S017,SKU0444,2026-06-01,65,41,In Stock,24,36.92307692307693,Shortage,24
INV008445,S017,SKU0445,2026-06-01,77,68,In Stock,9,11.688311688311687,Shortage,9
INV008446,S017,SKU0446,2026-06-01,90,54,In Stock,36,40.0,Shortage,36
INV008447,S017,SKU0447,2026-06-01,80,47,In Stock,33,41.25,Shortage,33
INV008448,S017,SKU0448,2026-06-01,86,50,In Stock,36,41.86046511627907,Shortage,36
INV008449,S017,SKU0449,2026-06-01,24,19,In Stock,5,20.833333333333336,Shortage,5
INV008450,S017,SKU0450,2026-06-01,63,44,In Stock,19,30.158730158730158,Shortage,19
INV008451,S017,SKU0451,2026-06-01,88,87,In Stock,1,1.1363636363636365,Shortage,1
INV008452,S017,SKU0452,2026-06-01,97,70,In Stock,27,27.835051546391753,Shortage,27
INV008453,S017,SKU0453,2026-06-01,59,29,In Stock,30,50.847457627118644,Shortage,30
INV008454,S017,SKU0454,2026-06-01,78,39,In Stock,39,50.0,Shortage,39
INV008455,S017,SKU0455,2026-06-01,88,85,In Stock,3,3.4090909090909087,Shortage,3
INV008456,S017,SKU0456,2026-06-01,68,48,In Stock,20,29.411764705882355,Shortage,20
INV008457,S017,SKU0457,2026-06-01,91,84,In Stock,7,7.6923076923076925,Shortage,7
INV008458,S017,SKU0458,2026-06-01,92,73,In Stock,19,20.652173913043477,Shortage,19
INV008459,S017,SKU0459,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV008460,S017,SKU0460,2026-06-01,78,67,In Stock,11,14.102564102564102,Shortage,11
INV008461,S017,SKU0461,2026-06-01,42,31,In Stock,11,26.190476190476193,Shortage,11
