audit_id,audit_date,store_id,sku_id,expected_qty,detected_qty,visibility_score,shelf_compliance,audit_issue
AUD006963,2026-06-01,S014,SKU0463,24,15,62.5,Compliant,None
AUD006964,2026-06-01,S014,SKU0464,20,10,50.0,Compliant,None
AUD006965,2026-06-01,S014,SKU0465,17,7,41.18,Non-Compliant,Low Visibility
AUD006966,2026-06-01,S014,SKU0466,34,25,73.53,Compliant,None
AUD006967,2026-06-01,S014,SKU0467,31,13,41.94,Non-Compliant,Low Visibility
AUD006968,2026-06-01,S014,SKU0468,29,15,51.72,Compliant,None
AUD006969,2026-06-01,S014,SKU0469,25,21,84.0,Compliant,None
AUD006970,2026-06-01,S014,SKU0470,12,3,25.0,Non-Compliant,Low Visibility
AUD006971,2026-06-01,S014,SKU0471,13,0,0.0,Non-Compliant,Stock Out
AUD006972,2026-06-01,S014,SKU0472,15,5,33.33,Non-Compliant,Low Visibility
AUD006973,2026-06-01,S014,SKU0473,21,3,14.29,Non-Compliant,Low Visibility
AUD006974,2026-06-01,S014,SKU0474,19,3,15.79,Non-Compliant,Low Visibility
AUD006975,2026-06-01,S014,SKU0475,18,1,5.56,Non-Compliant,Low Visibility
AUD006976,2026-06-01,S014,SKU0476,36,19,52.78,Compliant,None
AUD006977,2026-06-01,S014,SKU0477,19,7,36.84,Non-Compliant,Low Visibility
AUD006978,2026-06-01,S014,SKU0478,35,19,54.29,Compliant,None
AUD006979,2026-06-01,S014,SKU0479,17,0,0.0,Non-Compliant,Stock Out
AUD006980,2026-06-01,S014,SKU0480,33,25,75.76,Compliant,None
AUD006981,2026-06-01,S014,SKU0481,22,7,31.82,Non-Compliant,Low Visibility
AUD006982,2026-06-01,S014,SKU0482,14,12,85.71,Compliant,None
AUD006983,2026-06-01,S014,SKU0483,22,12,54.55,Compliant,None
AUD006984,2026-06-01,S014,SKU0484,25,20,80.0,Compliant,None
AUD006985,2026-06-01,S014,SKU0485,23,10,43.48,Non-Compliant,Low Visibility
AUD006986,2026-06-01,S014,SKU0486,19,15,78.95,Compliant,None
AUD006987,2026-06-01,S014,SKU0487,17,5,29.41,Non-Compliant,Low Visibility
AUD006988,2026-06-01,S014,SKU0488,37,19,51.35,Compliant,None
AUD006989,2026-06-01,S014,SKU0489,32,20,62.5,Compliant,None
AUD006990,2026-06-01,S014,SKU0490,28,16,57.14,Compliant,None
AUD006991,2026-06-01,S014,SKU0491,35,35,100.0,Compliant,None
AUD006992,2026-06-01,S014,SKU0492,34,32,94.12,Non-Compliant,Misplaced Product
AUD006993,2026-06-01,S014,SKU0493,37,35,94.59,Compliant,None
AUD006994,2026-06-01,S014,SKU0494,18,12,66.67,Compliant,None
AUD006995,2026-06-01,S014,SKU0495,13,11,84.62,Compliant,None
AUD006996,2026-06-01,S014,SKU0496,16,8,50.0,Compliant,None
AUD006997,2026-06-01,S014,SKU0497,24,15,62.5,Compliant,None
AUD006998,2026-06-01,S014,SKU0498,34,23,67.65,Compliant,None
AUD006999,2026-06-01,S014,SKU0499,22,22,100.0,Compliant,None
AUD007000,2026-06-01,S014,SKU0500,37,37,100.0,Compliant,None
AUD007001,2026-06-01,S015,SKU0001,32,22,68.75,Compliant,None
AUD007002,2026-06-01,S015,SKU0002,17,8,47.06,Non-Compliant,Low Visibility
AUD007003,2026-06-01,S015,SKU0003,15,13,86.67,Compliant,None
AUD007004,2026-06-01,S015,SKU0004,16,4,25.0,Non-Compliant,Low Visibility
AUD007005,2026-06-01,S015,SKU0005,13,6,46.15,Non-Compliant,Low Visibility
AUD007006,2026-06-01,S015,SKU0006,38,34,89.47,Compliant,None
AUD007007,2026-06-01,S015,SKU0007,18,18,100.0,Compliant,None
AUD007008,2026-06-01,S015,SKU0008,21,6,28.57,Non-Compliant,Low Visibility
AUD007009,2026-06-01,S015,SKU0009,29,20,68.97,Compliant,None
AUD007010,2026-06-01,S015,SKU0010,27,11,40.74,Non-Compliant,Low Visibility
AUD007011,2026-06-01,S015,SKU0011,26,15,57.69,Compliant,None
AUD007012,2026-06-01,S015,SKU0012,11,0,0.0,Non-Compliant,Stock Out
AUD007013,2026-06-01,S015,SKU0013,27,16,59.26,Compliant,None
AUD007014,2026-06-01,S015,SKU0014,19,12,63.16,Compliant,None
AUD007015,2026-06-01,S015,SKU0015,37,33,89.19,Compliant,None
AUD007016,2026-06-01,S015,SKU0016,13,0,0.0,Non-Compliant,Stock Out
AUD007017,2026-06-01,S015,SKU0017,16,3,18.75,Non-Compliant,Low Visibility
AUD007018,2026-06-01,S015,SKU0018,26,16,61.54,Compliant,None
AUD007019,2026-06-01,S015,SKU0019,18,3,16.67,Non-Compliant,Low Visibility
AUD007020,2026-06-01,S015,SKU0020,37,29,78.38,Compliant,None
AUD007021,2026-06-01,S015,SKU0021,17,2,11.76,Non-Compliant,Low Visibility
AUD007022,2026-06-01,S015,SKU0022,18,8,44.44,Non-Compliant,Low Visibility
AUD007023,2026-06-01,S015,SKU0023,26,11,42.31,Non-Compliant,Low Visibility
AUD007024,2026-06-01,S015,SKU0024,37,20,54.05,Compliant,None
AUD007025,2026-06-01,S015,SKU0025,16,0,0.0,Non-Compliant,Stock Out
AUD007026,2026-06-01,S015,SKU0026,37,20,54.05,Compliant,None
AUD007027,2026-06-01,S015,SKU0027,39,25,64.1,Compliant,None
AUD007028,2026-06-01,S015,SKU0028,34,31,91.18,Compliant,None
AUD007029,2026-06-01,S015,SKU0029,31,13,41.94,Non-Compliant,Low Visibility
AUD007030,2026-06-01,S015,SKU0030,13,6,46.15,Non-Compliant,Low Visibility
AUD007031,2026-06-01,S015,SKU0031,19,15,78.95,Compliant,None
AUD007032,2026-06-01,S015,SKU0032,14,0,0.0,Non-Compliant,Stock Out
AUD007033,2026-06-01,S015,SKU0033,39,20,51.28,Compliant,None
AUD007034,2026-06-01,S015,SKU0034,21,3,14.29,Non-Compliant,Low Visibility
AUD007035,2026-06-01,S015,SKU0035,18,11,61.11,Compliant,None
AUD007036,2026-06-01,S015,SKU0036,27,22,81.48,Compliant,None
AUD007037,2026-06-01,S015,SKU0037,22,14,63.64,Compliant,None
AUD007038,2026-06-01,S015,SKU0038,23,19,82.61,Compliant,None
AUD007039,2026-06-01,S015,SKU0039,24,22,91.67,Compliant,None
AUD007040,2026-06-01,S015,SKU0040,21,5,23.81,Non-Compliant,Low Visibility
AUD007041,2026-06-01,S015,SKU0041,28,13,46.43,Non-Compliant,Low Visibility
AUD007042,2026-06-01,S015,SKU0042,12,11,91.67,Compliant,None
AUD007043,2026-06-01,S015,SKU0043,16,11,68.75,Compliant,None
AUD007044,2026-06-01,S015,SKU0044,31,18,58.06,Compliant,None
AUD007045,2026-06-01,S015,SKU0045,18,3,16.67,Non-Compliant,Low Visibility
AUD007046,2026-06-01,S015,SKU0046,18,3,16.67,Non-Compliant,Low Visibility
AUD007047,2026-06-01,S015,SKU0047,34,27,79.41,Compliant,None
AUD007048,2026-06-01,S015,SKU0048,14,0,0.0,Non-Compliant,Stock Out
AUD007049,2026-06-01,S015,SKU0049,21,8,38.1,Non-Compliant,Low Visibility
AUD007050,2026-06-01,S015,SKU0050,12,8,66.67,Compliant,None
AUD007051,2026-06-01,S015,SKU0051,26,12,46.15,Non-Compliant,Low Visibility
AUD007052,2026-06-01,S015,SKU0052,15,0,0.0,Non-Compliant,Stock Out
AUD007053,2026-06-01,S015,SKU0053,30,19,63.33,Compliant,None
AUD007054,2026-06-01,S015,SKU0054,23,13,56.52,Compliant,None
AUD007055,2026-06-01,S015,SKU0055,30,25,83.33,Compliant,None
AUD007056,2026-06-01,S015,SKU0056,22,14,63.64,Compliant,None
AUD007057,2026-06-01,S015,SKU0057,27,20,74.07,Compliant,None
AUD007058,2026-06-01,S015,SKU0058,27,13,48.15,Non-Compliant,Low Visibility
AUD007059,2026-06-01,S015,SKU0059,23,7,30.43,Non-Compliant,Low Visibility
AUD007060,2026-06-01,S015,SKU0060,31,17,54.84,Compliant,None
AUD007061,2026-06-01,S015,SKU0061,11,10,90.91,Compliant,None
AUD007062,2026-06-01,S015,SKU0062,26,7,26.92,Non-Compliant,Low Visibility
AUD007063,2026-06-01,S015,SKU0063,37,25,67.57,Compliant,None
AUD007064,2026-06-01,S015,SKU0064,39,35,89.74,Compliant,None
AUD007065,2026-06-01,S015,SKU0065,35,33,94.29,Compliant,None
AUD007066,2026-06-01,S015,SKU0066,39,34,87.18,Compliant,None
AUD007067,2026-06-01,S015,SKU0067,34,33,97.06,Compliant,None
AUD007068,2026-06-01,S015,SKU0068,18,9,50.0,Compliant,None
AUD007069,2026-06-01,S015,SKU0069,17,0,0.0,Non-Compliant,Stock Out
AUD007070,2026-06-01,S015,SKU0070,30,15,50.0,Compliant,None
AUD007071,2026-06-01,S015,SKU0071,21,21,100.0,Compliant,None
AUD007072,2026-06-01,S015,SKU0072,37,23,62.16,Compliant,None
AUD007073,2026-06-01,S015,SKU0073,17,0,0.0,Non-Compliant,Stock Out
AUD007074,2026-06-01,S015,SKU0074,31,22,70.97,Compliant,None
AUD007075,2026-06-01,S015,SKU0075,18,4,22.22,Non-Compliant,Low Visibility
AUD007076,2026-06-01,S015,SKU0076,33,16,48.48,Non-Compliant,Low Visibility
AUD007077,2026-06-01,S015,SKU0077,32,26,81.25,Compliant,None
AUD007078,2026-06-01,S015,SKU0078,15,0,0.0,Non-Compliant,Stock Out
AUD007079,2026-06-01,S015,SKU0079,23,14,60.87,Compliant,None
AUD007080,2026-06-01,S015,SKU0080,32,24,75.0,Compliant,None
AUD007081,2026-06-01,S015,SKU0081,20,8,40.0,Non-Compliant,Low Visibility
AUD007082,2026-06-01,S015,SKU0082,14,0,0.0,Non-Compliant,Stock Out
AUD007083,2026-06-01,S015,SKU0083,17,3,17.65,Non-Compliant,Low Visibility
AUD007084,2026-06-01,S015,SKU0084,19,16,84.21,Compliant,None
AUD007085,2026-06-01,S015,SKU0085,39,37,94.87,Compliant,None
AUD007086,2026-06-01,S015,SKU0086,35,20,57.14,Compliant,None
AUD007087,2026-06-01,S015,SKU0087,24,6,25.0,Non-Compliant,Low Visibility
AUD007088,2026-06-01,S015,SKU0088,18,15,83.33,Compliant,None
AUD007089,2026-06-01,S015,SKU0089,14,13,92.86,Compliant,None
AUD007090,2026-06-01,S015,SKU0090,25,9,36.0,Non-Compliant,Low Visibility
AUD007091,2026-06-01,S015,SKU0091,10,3,30.0,Non-Compliant,Low Visibility
AUD007092,2026-06-01,S015,SKU0092,25,15,60.0,Compliant,None
AUD007093,2026-06-01,S015,SKU0093,16,0,0.0,Non-Compliant,Stock Out
AUD007094,2026-06-01,S015,SKU0094,37,24,64.86,Compliant,None
AUD007095,2026-06-01,S015,SKU0095,38,38,100.0,Compliant,None
AUD007096,2026-06-01,S015,SKU0096,37,34,91.89,Compliant,None
AUD007097,2026-06-01,S015,SKU0097,14,0,0.0,Non-Compliant,Stock Out
AUD007098,2026-06-01,S015,SKU0098,28,17,60.71,Compliant,None
AUD007099,2026-06-01,S015,SKU0099,27,24,88.89,Compliant,None
AUD007100,2026-06-01,S015,SKU0100,23,18,78.26,Compliant,None
AUD007101,2026-06-01,S015,SKU0101,23,17,73.91,Non-Compliant,Misplaced Product
AUD007102,2026-06-01,S015,SKU0102,25,23,92.0,Compliant,None
AUD007103,2026-06-01,S015,SKU0103,33,24,72.73,Compliant,None
AUD007104,2026-06-01,S015,SKU0104,11,10,90.91,Compliant,None
AUD007105,2026-06-01,S015,SKU0105,11,0,0.0,Non-Compliant,Stock Out
AUD007106,2026-06-01,S015,SKU0106,37,35,94.59,Compliant,None
AUD007107,2026-06-01,S015,SKU0107,17,0,0.0,Non-Compliant,Stock Out
AUD007108,2026-06-01,S015,SKU0108,35,19,54.29,Compliant,None
AUD007109,2026-06-01,S015,SKU0109,39,25,64.1,Compliant,None
AUD007110,2026-06-01,S015,SKU0110,25,23,92.0,Compliant,None
AUD007111,2026-06-01,S015,SKU0111,21,13,61.9,Compliant,None
AUD007112,2026-06-01,S015,SKU0112,28,10,35.71,Non-Compliant,Low Visibility
AUD007113,2026-06-01,S015,SKU0113,11,1,9.09,Non-Compliant,Low Visibility
AUD007114,2026-06-01,S015,SKU0114,27,24,88.89,Compliant,None
AUD007115,2026-06-01,S015,SKU0115,31,29,93.55,Compliant,None
AUD007116,2026-06-01,S015,SKU0116,19,13,68.42,Compliant,None
AUD007117,2026-06-01,S015,SKU0117,24,9,37.5,Non-Compliant,Low Visibility
AUD007118,2026-06-01,S015,SKU0118,10,10,100.0,Compliant,None
AUD007119,2026-06-01,S015,SKU0119,15,7,46.67,Non-Compliant,Low Visibility
AUD007120,2026-06-01,S015,SKU0120,23,19,82.61,Compliant,None
AUD007121,2026-06-01,S015,SKU0121,39,30,76.92,Compliant,None
AUD007122,2026-06-01,S015,SKU0122,32,27,84.38,Compliant,None
AUD007123,2026-06-01,S015,SKU0123,17,3,17.65,Non-Compliant,Low Visibility
AUD007124,2026-06-01,S015,SKU0124,39,34,87.18,Compliant,None
AUD007125,2026-06-01,S015,SKU0125,10,6,60.0,Compliant,None
AUD007126,2026-06-01,S015,SKU0126,27,26,96.3,Compliant,None
AUD007127,2026-06-01,S015,SKU0127,20,2,10.0,Non-Compliant,Low Visibility
AUD007128,2026-06-01,S015,SKU0128,15,11,73.33,Compliant,None
AUD007129,2026-06-01,S015,SKU0129,21,13,61.9,Compliant,None
AUD007130,2026-06-01,S015,SKU0130,37,32,86.49,Compliant,None
AUD007131,2026-06-01,S015,SKU0131,16,8,50.0,Compliant,None
AUD007132,2026-06-01,S015,SKU0132,18,10,55.56,Compliant,None
AUD007133,2026-06-01,S015,SKU0133,30,23,76.67,Compliant,None
AUD007134,2026-06-01,S015,SKU0134,17,0,0.0,Non-Compliant,Stock Out
AUD007135,2026-06-01,S015,SKU0135,14,14,100.0,Compliant,None
AUD007136,2026-06-01,S015,SKU0136,38,33,86.84,Compliant,None
AUD007137,2026-06-01,S015,SKU0137,39,27,69.23,Compliant,None
AUD007138,2026-06-01,S015,SKU0138,39,30,76.92,Compliant,None
AUD007139,2026-06-01,S015,SKU0139,39,20,51.28,Compliant,None
AUD007140,2026-06-01,S015,SKU0140,30,25,83.33,Compliant,None
AUD007141,2026-06-01,S015,SKU0141,17,17,100.0,Compliant,None
AUD007142,2026-06-01,S015,SKU0142,17,14,82.35,Compliant,None
AUD007143,2026-06-01,S015,SKU0143,26,8,30.77,Non-Compliant,Low Visibility
AUD007144,2026-06-01,S015,SKU0144,13,10,76.92,Compliant,None
AUD007145,2026-06-01,S015,SKU0145,39,30,76.92,Compliant,None
AUD007146,2026-06-01,S015,SKU0146,24,9,37.5,Non-Compliant,Low Visibility
AUD007147,2026-06-01,S015,SKU0147,28,12,42.86,Non-Compliant,Low Visibility
AUD007148,2026-06-01,S015,SKU0148,26,18,69.23,Compliant,None
AUD007149,2026-06-01,S015,SKU0149,23,11,47.83,Non-Compliant,Low Visibility
AUD007150,2026-06-01,S015,SKU0150,33,31,93.94,Compliant,None
AUD007151,2026-06-01,S015,SKU0151,27,9,33.33,Non-Compliant,Low Visibility
AUD007152,2026-06-01,S015,SKU0152,23,20,86.96,Compliant,None
AUD007153,2026-06-01,S015,SKU0153,18,0,0.0,Non-Compliant,Stock Out
AUD007154,2026-06-01,S015,SKU0154,36,17,47.22,Non-Compliant,Low Visibility
AUD007155,2026-06-01,S015,SKU0155,11,0,0.0,Non-Compliant,Stock Out
AUD007156,2026-06-01,S015,SKU0156,20,3,15.0,Non-Compliant,Low Visibility
AUD007157,2026-06-01,S015,SKU0157,22,3,13.64,Non-Compliant,Low Visibility
AUD007158,2026-06-01,S015,SKU0158,35,18,51.43,Non-Compliant,Misplaced Product
AUD007159,2026-06-01,S015,SKU0159,18,13,72.22,Compliant,None
AUD007160,2026-06-01,S015,SKU0160,13,0,0.0,Non-Compliant,Stock Out
AUD007161,2026-06-01,S015,SKU0161,29,15,51.72,Compliant,None
AUD007162,2026-06-01,S015,SKU0162,10,0,0.0,Non-Compliant,Stock Out
AUD007163,2026-06-01,S015,SKU0163,32,22,68.75,Compliant,None
AUD007164,2026-06-01,S015,SKU0164,29,29,100.0,Compliant,None
AUD007165,2026-06-01,S015,SKU0165,35,17,48.57,Non-Compliant,Low Visibility
AUD007166,2026-06-01,S015,SKU0166,27,18,66.67,Compliant,None
AUD007167,2026-06-01,S015,SKU0167,10,0,0.0,Non-Compliant,Stock Out
AUD007168,2026-06-01,S015,SKU0168,21,14,66.67,Compliant,None
AUD007169,2026-06-01,S015,SKU0169,26,14,53.85,Compliant,None
AUD007170,2026-06-01,S015,SKU0170,21,12,57.14,Compliant,None
AUD007171,2026-06-01,S015,SKU0171,25,16,64.0,Compliant,None
AUD007172,2026-06-01,S015,SKU0172,34,19,55.88,Compliant,None
AUD007173,2026-06-01,S015,SKU0173,23,23,100.0,Compliant,None
AUD007174,2026-06-01,S015,SKU0174,18,17,94.44,Compliant,None
AUD007175,2026-06-01,S015,SKU0175,22,7,31.82,Non-Compliant,Low Visibility
AUD007176,2026-06-01,S015,SKU0176,26,7,26.92,Non-Compliant,Low Visibility
AUD007177,2026-06-01,S015,SKU0177,30,27,90.0,Non-Compliant,Misplaced Product
AUD007178,2026-06-01,S015,SKU0178,32,25,78.12,Compliant,None
AUD007179,2026-06-01,S015,SKU0179,24,7,29.17,Non-Compliant,Low Visibility
AUD007180,2026-06-01,S015,SKU0180,29,12,41.38,Non-Compliant,Low Visibility
AUD007181,2026-06-01,S015,SKU0181,26,17,65.38,Non-Compliant,Misplaced Product
AUD007182,2026-06-01,S015,SKU0182,31,18,58.06,Compliant,None
AUD007183,2026-06-01,S015,SKU0183,25,13,52.0,Compliant,None
AUD007184,2026-06-01,S015,SKU0184,28,9,32.14,Non-Compliant,Low Visibility
AUD007185,2026-06-01,S015,SKU0185,16,4,25.0,Non-Compliant,Low Visibility
AUD007186,2026-06-01,S015,SKU0186,16,16,100.0,Compliant,None
AUD007187,2026-06-01,S015,SKU0187,18,13,72.22,Compliant,None
AUD007188,2026-06-01,S015,SKU0188,10,0,0.0,Non-Compliant,Stock Out
AUD007189,2026-06-01,S015,SKU0189,38,26,68.42,Compliant,None
AUD007190,2026-06-01,S015,SKU0190,25,13,52.0,Compliant,None
AUD007191,2026-06-01,S015,SKU0191,20,15,75.0,Compliant,None
AUD007192,2026-06-01,S015,SKU0192,12,0,0.0,Non-Compliant,Stock Out
AUD007193,2026-06-01,S015,SKU0193,22,20,90.91,Compliant,None
AUD007194,2026-06-01,S015,SKU0194,23,8,34.78,Non-Compliant,Low Visibility
AUD007195,2026-06-01,S015,SKU0195,33,30,90.91,Compliant,None
AUD007196,2026-06-01,S015,SKU0196,25,10,40.0,Non-Compliant,Low Visibility
AUD007197,2026-06-01,S015,SKU0197,36,34,94.44,Compliant,None
AUD007198,2026-06-01,S015,SKU0198,24,21,87.5,Compliant,None
AUD007199,2026-06-01,S015,SKU0199,18,12,66.67,Compliant,None
AUD007200,2026-06-01,S015,SKU0200,27,11,40.74,Non-Compliant,Low Visibility
AUD007201,2026-06-01,S015,SKU0201,37,31,83.78,Compliant,None
AUD007202,2026-06-01,S015,SKU0202,15,1,6.67,Non-Compliant,Low Visibility
AUD007203,2026-06-01,S015,SKU0203,24,24,100.0,Compliant,None
AUD007204,2026-06-01,S015,SKU0204,29,27,93.1,Compliant,None
AUD007205,2026-06-01,S015,SKU0205,11,0,0.0,Non-Compliant,Stock Out
AUD007206,2026-06-01,S015,SKU0206,27,22,81.48,Non-Compliant,Misplaced Product
AUD007207,2026-06-01,S015,SKU0207,29,12,41.38,Non-Compliant,Low Visibility
AUD007208,2026-06-01,S015,SKU0208,26,23,88.46,Compliant,None
AUD007209,2026-06-01,S015,SKU0209,31,14,45.16,Non-Compliant,Low Visibility
AUD007210,2026-06-01,S015,SKU0210,29,25,86.21,Compliant,None
AUD007211,2026-06-01,S015,SKU0211,35,30,85.71,Compliant,None
AUD007212,2026-06-01,S015,SKU0212,11,8,72.73,Compliant,None
AUD007213,2026-06-01,S015,SKU0213,32,23,71.88,Compliant,None
AUD007214,2026-06-01,S015,SKU0214,34,20,58.82,Compliant,None
AUD007215,2026-06-01,S015,SKU0215,38,30,78.95,Compliant,None
AUD007216,2026-06-01,S015,SKU0216,23,18,78.26,Compliant,None
AUD007217,2026-06-01,S015,SKU0217,39,25,64.1,Compliant,None
AUD007218,2026-06-01,S015,SKU0218,33,17,51.52,Compliant,None
AUD007219,2026-06-01,S015,SKU0219,32,32,100.0,Compliant,None
AUD007220,2026-06-01,S015,SKU0220,24,24,100.0,Compliant,None
AUD007221,2026-06-01,S015,SKU0221,14,0,0.0,Non-Compliant,Stock Out
AUD007222,2026-06-01,S015,SKU0222,39,20,51.28,Compliant,None
AUD007223,2026-06-01,S015,SKU0223,21,17,80.95,Compliant,None
AUD007224,2026-06-01,S015,SKU0224,13,0,0.0,Non-Compliant,Stock Out
AUD007225,2026-06-01,S015,SKU0225,26,26,100.0,Compliant,None
AUD007226,2026-06-01,S015,SKU0226,27,16,59.26,Compliant,None
AUD007227,2026-06-01,S015,SKU0227,14,13,92.86,Compliant,None
AUD007228,2026-06-01,S015,SKU0228,29,25,86.21,Compliant,None
AUD007229,2026-06-01,S015,SKU0229,31,28,90.32,Compliant,None
AUD007230,2026-06-01,S015,SKU0230,33,30,90.91,Compliant,None
AUD007231,2026-06-01,S015,SKU0231,34,34,100.0,Compliant,None
AUD007232,2026-06-01,S015,SKU0232,32,31,96.88,Compliant,None
AUD007233,2026-06-01,S015,SKU0233,23,13,56.52,Non-Compliant,Misplaced Product
AUD007234,2026-06-01,S015,SKU0234,28,23,82.14,Compliant,None
AUD007235,2026-06-01,S015,SKU0235,15,1,6.67,Non-Compliant,Low Visibility
AUD007236,2026-06-01,S015,SKU0236,17,7,41.18,Non-Compliant,Low Visibility
AUD007237,2026-06-01,S015,SKU0237,20,10,50.0,Compliant,None
AUD007238,2026-06-01,S015,SKU0238,33,28,84.85,Non-Compliant,Misplaced Product
AUD007239,2026-06-01,S015,SKU0239,11,0,0.0,Non-Compliant,Stock Out
AUD007240,2026-06-01,S015,SKU0240,19,17,89.47,Compliant,None
AUD007241,2026-06-01,S015,SKU0241,33,31,93.94,Compliant,None
AUD007242,2026-06-01,S015,SKU0242,38,25,65.79,Compliant,None
AUD007243,2026-06-01,S015,SKU0243,25,11,44.0,Non-Compliant,Low Visibility
AUD007244,2026-06-01,S015,SKU0244,32,23,71.88,Compliant,None
AUD007245,2026-06-01,S015,SKU0245,38,20,52.63,Compliant,None
AUD007246,2026-06-01,S015,SKU0246,34,33,97.06,Non-Compliant,Misplaced Product
AUD007247,2026-06-01,S015,SKU0247,30,20,66.67,Non-Compliant,Misplaced Product
AUD007248,2026-06-01,S015,SKU0248,34,21,61.76,Compliant,None
AUD007249,2026-06-01,S015,SKU0249,34,17,50.0,Compliant,None
AUD007250,2026-06-01,S015,SKU0250,31,22,70.97,Compliant,None
AUD007251,2026-06-01,S015,SKU0251,23,4,17.39,Non-Compliant,Low Visibility
AUD007252,2026-06-01,S015,SKU0252,29,19,65.52,Compliant,None
AUD007253,2026-06-01,S015,SKU0253,12,11,91.67,Compliant,None
AUD007254,2026-06-01,S015,SKU0254,34,29,85.29,Compliant,None
AUD007255,2026-06-01,S015,SKU0255,37,29,78.38,Non-Compliant,Misplaced Product
AUD007256,2026-06-01,S015,SKU0256,29,25,86.21,Compliant,None
AUD007257,2026-06-01,S015,SKU0257,18,17,94.44,Compliant,None
AUD007258,2026-06-01,S015,SKU0258,15,12,80.0,Compliant,None
AUD007259,2026-06-01,S015,SKU0259,37,35,94.59,Compliant,None
AUD007260,2026-06-01,S015,SKU0260,25,12,48.0,Non-Compliant,Low Visibility
AUD007261,2026-06-01,S015,SKU0261,21,10,47.62,Non-Compliant,Low Visibility
AUD007262,2026-06-01,S015,SKU0262,17,4,23.53,Non-Compliant,Low Visibility
AUD007263,2026-06-01,S015,SKU0263,17,9,52.94,Compliant,None
AUD007264,2026-06-01,S015,SKU0264,19,19,100.0,Compliant,None
AUD007265,2026-06-01,S015,SKU0265,38,21,55.26,Compliant,None
AUD007266,2026-06-01,S015,SKU0266,30,26,86.67,Compliant,None
AUD007267,2026-06-01,S015,SKU0267,18,16,88.89,Compliant,None
AUD007268,2026-06-01,S015,SKU0268,35,30,85.71,Compliant,None
AUD007269,2026-06-01,S015,SKU0269,31,22,70.97,Compliant,None
AUD007270,2026-06-01,S015,SKU0270,38,19,50.0,Compliant,None
AUD007271,2026-06-01,S015,SKU0271,26,9,34.62,Non-Compliant,Low Visibility
AUD007272,2026-06-01,S015,SKU0272,19,1,5.26,Non-Compliant,Low Visibility
AUD007273,2026-06-01,S015,SKU0273,30,22,73.33,Compliant,None
AUD007274,2026-06-01,S015,SKU0274,20,12,60.0,Compliant,None
AUD007275,2026-06-01,S015,SKU0275,20,14,70.0,Compliant,None
AUD007276,2026-06-01,S015,SKU0276,39,23,58.97,Compliant,None
AUD007277,2026-06-01,S015,SKU0277,15,15,100.0,Compliant,None
AUD007278,2026-06-01,S015,SKU0278,37,19,51.35,Compliant,None
AUD007279,2026-06-01,S015,SKU0279,10,1,10.0,Non-Compliant,Low Visibility
AUD007280,2026-06-01,S015,SKU0280,30,21,70.0,Compliant,None
AUD007281,2026-06-01,S015,SKU0281,15,7,46.67,Non-Compliant,Low Visibility
AUD007282,2026-06-01,S015,SKU0282,13,0,0.0,Non-Compliant,Stock Out
AUD007283,2026-06-01,S015,SKU0283,16,8,50.0,Compliant,None
AUD007284,2026-06-01,S015,SKU0284,15,0,0.0,Non-Compliant,Stock Out
AUD007285,2026-06-01,S015,SKU0285,12,2,16.67,Non-Compliant,Low Visibility
AUD007286,2026-06-01,S015,SKU0286,18,18,100.0,Compliant,None
AUD007287,2026-06-01,S015,SKU0287,20,1,5.0,Non-Compliant,Low Visibility
AUD007288,2026-06-01,S015,SKU0288,12,0,0.0,Non-Compliant,Stock Out
AUD007289,2026-06-01,S015,SKU0289,23,23,100.0,Compliant,None
AUD007290,2026-06-01,S015,SKU0290,14,10,71.43,Compliant,None
AUD007291,2026-06-01,S015,SKU0291,20,15,75.0,Compliant,None
AUD007292,2026-06-01,S015,SKU0292,33,28,84.85,Compliant,None
AUD007293,2026-06-01,S015,SKU0293,38,20,52.63,Compliant,None
AUD007294,2026-06-01,S015,SKU0294,38,29,76.32,Compliant,None
AUD007295,2026-06-01,S015,SKU0295,38,37,97.37,Compliant,None
AUD007296,2026-06-01,S015,SKU0296,32,30,93.75,Compliant,None
AUD007297,2026-06-01,S015,SKU0297,30,20,66.67,Compliant,None
AUD007298,2026-06-01,S015,SKU0298,34,22,64.71,Compliant,None
AUD007299,2026-06-01,S015,SKU0299,39,25,64.1,Compliant,None
AUD007300,2026-06-01,S015,SKU0300,12,8,66.67,Compliant,None
AUD007301,2026-06-01,S015,SKU0301,19,16,84.21,Compliant,None
AUD007302,2026-06-01,S015,SKU0302,17,9,52.94,Compliant,None
AUD007303,2026-06-01,S015,SKU0303,21,21,100.0,Compliant,None
AUD007304,2026-06-01,S015,SKU0304,17,9,52.94,Compliant,None
