inventory_id,store_id,sku_id,inventory_date,expected_stock,actual_stock,stock_status
INV003809,S008,SKU0309,2026-06-01,71,42,In Stock
INV003810,S008,SKU0310,2026-06-01,62,58,In Stock
INV003811,S008,SKU0311,2026-06-01,48,48,In Stock
INV003812,S008,SKU0312,2026-06-01,64,48,In Stock
INV003813,S008,SKU0313,2026-06-01,66,30,In Stock
INV003814,S008,SKU0314,2026-06-01,39,34,In Stock
INV003815,S008,SKU0315,2026-06-01,58,48,In Stock
INV003816,S008,SKU0316,2026-06-01,27,23,In Stock
INV003817,S008,SKU0317,2026-06-01,35,25,In Stock
INV003818,S008,SKU0318,2026-06-01,24,16,In Stock
INV003819,S008,SKU0319,2026-06-01,51,50,In Stock
INV003820,S008,SKU0320,2026-06-01,78,75,In Stock
INV003821,S008,SKU0321,2026-06-01,90,77,In Stock
INV003822,S008,SKU0322,2026-06-01,31,24,In Stock
INV003823,S008,SKU0323,2026-06-01,50,39,In Stock
INV003824,S008,SKU0324,2026-06-01,88,63,In Stock
INV003825,S008,SKU0325,2026-06-01,59,47,In Stock
INV003826,S008,SKU0326,2026-06-01,73,45,In Stock
INV003827,S008,SKU0327,2026-06-01,94,81,In Stock
INV003828,S008,SKU0328,2026-06-01,95,81,In Stock
INV003829,S008,SKU0329,2026-06-01,34,0,Out of Stock
INV003830,S008,SKU0330,2026-06-01,62,23,In Stock
INV003831,S008,SKU0331,2026-06-01,59,37,In Stock
INV003832,S008,SKU0332,2026-06-01,47,27,In Stock
INV003833,S008,SKU0333,2026-06-01,56,31,In Stock
INV003834,S008,SKU0334,2026-06-01,88,68,In Stock
INV003835,S008,SKU0335,2026-06-01,35,29,In Stock
INV003836,S008,SKU0336,2026-06-01,95,79,In Stock
INV003837,S008,SKU0337,2026-06-01,67,67,In Stock
INV003838,S008,SKU0338,2026-06-01,93,87,In Stock
INV003839,S008,SKU0339,2026-06-01,86,63,In Stock
INV003840,S008,SKU0340,2026-06-01,91,80,In Stock
INV003841,S008,SKU0341,2026-06-01,77,38,In Stock
INV003842,S008,SKU0342,2026-06-01,68,57,In Stock
INV003843,S008,SKU0343,2026-06-01,66,54,In Stock
INV003844,S008,SKU0344,2026-06-01,37,23,In Stock
INV003845,S008,SKU0345,2026-06-01,69,57,In Stock
INV003846,S008,SKU0346,2026-06-01,71,53,In Stock
INV003847,S008,SKU0347,2026-06-01,27,0,Out of Stock
INV003848,S008,SKU0348,2026-06-01,64,50,In Stock
INV003849,S008,SKU0349,2026-06-01,29,16,In Stock
INV003850,S008,SKU0350,2026-06-01,75,73,In Stock
INV003851,S008,SKU0351,2026-06-01,56,25,In Stock
INV003852,S008,SKU0352,2026-06-01,60,31,In Stock
INV003853,S008,SKU0353,2026-06-01,71,40,In Stock
INV003854,S008,SKU0354,2026-06-01,97,84,In Stock
INV003855,S008,SKU0355,2026-06-01,81,44,In Stock
INV003856,S008,SKU0356,2026-06-01,28,13,In Stock
INV003857,S008,SKU0357,2026-06-01,95,73,In Stock
INV003858,S008,SKU0358,2026-06-01,63,48,In Stock
INV003859,S008,SKU0359,2026-06-01,57,55,In Stock
INV003860,S008,SKU0360,2026-06-01,43,17,In Stock
INV003861,S008,SKU0361,2026-06-01,37,20,In Stock
INV003862,S008,SKU0362,2026-06-01,69,34,In Stock
INV003863,S008,SKU0363,2026-06-01,58,39,In Stock
INV003864,S008,SKU0364,2026-06-01,85,78,In Stock
INV003865,S008,SKU0365,2026-06-01,67,34,In Stock
INV003866,S008,SKU0366,2026-06-01,30,22,In Stock
INV003867,S008,SKU0367,2026-06-01,53,46,In Stock
INV003868,S008,SKU0368,2026-06-01,57,21,In Stock
INV003869,S008,SKU0369,2026-06-01,92,79,In Stock
INV003870,S008,SKU0370,2026-06-01,91,73,In Stock
INV003871,S008,SKU0371,2026-06-01,56,22,In Stock
INV003872,S008,SKU0372,2026-06-01,86,66,In Stock
INV003873,S008,SKU0373,2026-06-01,95,87,In Stock
INV003874,S008,SKU0374,2026-06-01,36,18,In Stock
INV003875,S008,SKU0375,2026-06-01,55,18,In Stock
INV003876,S008,SKU0376,2026-06-01,27,19,In Stock
INV003877,S008,SKU0377,2026-06-01,63,53,In Stock
INV003878,S008,SKU0378,2026-06-01,95,73,In Stock
INV003879,S008,SKU0379,2026-06-01,35,9,In Stock
INV003880,S008,SKU0380,2026-06-01,27,0,Out of Stock
INV003881,S008,SKU0381,2026-06-01,51,17,In Stock
INV003882,S008,SKU0382,2026-06-01,89,78,In Stock
INV003883,S008,SKU0383,2026-06-01,82,47,In Stock
INV003884,S008,SKU0384,2026-06-01,29,28,In Stock
INV003885,S008,SKU0385,2026-06-01,32,29,In Stock
INV003886,S008,SKU0386,2026-06-01,34,7,In Stock
INV003887,S008,SKU0387,2026-06-01,44,8,Low Stock
INV003888,S008,SKU0388,2026-06-01,82,53,In Stock
INV003889,S008,SKU0389,2026-06-01,61,49,In Stock
INV003890,S008,SKU0390,2026-06-01,27,4,Low Stock
INV003891,S008,SKU0391,2026-06-01,92,86,In Stock
INV003892,S008,SKU0392,2026-06-01,36,7,Low Stock
INV003893,S008,SKU0393,2026-06-01,83,54,In Stock
INV003894,S008,SKU0394,2026-06-01,71,37,In Stock
INV003895,S008,SKU0395,2026-06-01,51,24,In Stock
INV003896,S008,SKU0396,2026-06-01,72,65,In Stock
INV003897,S008,SKU0397,2026-06-01,41,8,Low Stock
INV003898,S008,SKU0398,2026-06-01,34,11,In Stock
INV003899,S008,SKU0399,2026-06-01,72,72,In Stock
INV003900,S008,SKU0400,2026-06-01,38,17,In Stock
INV003901,S008,SKU0401,2026-06-01,61,38,In Stock
INV003902,S008,SKU0402,2026-06-01,87,76,In Stock
INV003903,S008,SKU0403,2026-06-01,74,40,In Stock
INV003904,S008,SKU0404,2026-06-01,84,61,In Stock
INV003905,S008,SKU0405,2026-06-01,87,65,In Stock
INV003906,S008,SKU0406,2026-06-01,74,39,In Stock
INV003907,S008,SKU0407,2026-06-01,55,29,In Stock
INV003908,S008,SKU0408,2026-06-01,61,31,In Stock
INV003909,S008,SKU0409,2026-06-01,74,49,In Stock
INV003910,S008,SKU0410,2026-06-01,32,29,In Stock
INV003911,S008,SKU0411,2026-06-01,77,55,In Stock
INV003912,S008,SKU0412,2026-06-01,54,25,In Stock
INV003913,S008,SKU0413,2026-06-01,40,40,In Stock
INV003914,S008,SKU0414,2026-06-01,97,66,In Stock
INV003915,S008,SKU0415,2026-06-01,80,65,In Stock
INV003916,S008,SKU0416,2026-06-01,93,80,In Stock
INV003917,S008,SKU0417,2026-06-01,53,23,In Stock
INV003918,S008,SKU0418,2026-06-01,56,34,In Stock
INV003919,S008,SKU0419,2026-06-01,63,51,In Stock
INV003920,S008,SKU0420,2026-06-01,91,89,In Stock
INV003921,S008,SKU0421,2026-06-01,60,30,In Stock
INV003922,S008,SKU0422,2026-06-01,26,7,In Stock
INV003923,S008,SKU0423,2026-06-01,28,0,Out of Stock
INV003924,S008,SKU0424,2026-06-01,76,69,In Stock
INV003925,S008,SKU0425,2026-06-01,90,53,In Stock
INV003926,S008,SKU0426,2026-06-01,50,33,In Stock
INV003927,S008,SKU0427,2026-06-01,63,60,In Stock
INV003928,S008,SKU0428,2026-06-01,31,30,In Stock
INV003929,S008,SKU0429,2026-06-01,45,39,In Stock
INV003930,S008,SKU0430,2026-06-01,48,23,In Stock
INV003931,S008,SKU0431,2026-06-01,53,33,In Stock
INV003932,S008,SKU0432,2026-06-01,72,66,In Stock
INV003933,S008,SKU0433,2026-06-01,49,26,In Stock
INV003934,S008,SKU0434,2026-06-01,75,47,In Stock
INV003935,S008,SKU0435,2026-06-01,22,0,Out of Stock
INV003936,S008,SKU0436,2026-06-01,76,75,In Stock
INV003937,S008,SKU0437,2026-06-01,84,64,In Stock
INV003938,S008,SKU0438,2026-06-01,63,59,In Stock
INV003939,S008,SKU0439,2026-06-01,72,43,In Stock
INV003940,S008,SKU0440,2026-06-01,51,48,In Stock
INV003941,S008,SKU0441,2026-06-01,82,49,In Stock
INV003942,S008,SKU0442,2026-06-01,43,39,In Stock
INV003943,S008,SKU0443,2026-06-01,72,40,In Stock
INV003944,S008,SKU0444,2026-06-01,37,19,In Stock
INV003945,S008,SKU0445,2026-06-01,31,12,In Stock
INV003946,S008,SKU0446,2026-06-01,68,33,In Stock
INV003947,S008,SKU0447,2026-06-01,27,0,Out of Stock
INV003948,S008,SKU0448,2026-06-01,55,42,In Stock
INV003949,S008,SKU0449,2026-06-01,92,67,In Stock
INV003950,S008,SKU0450,2026-06-01,34,22,In Stock
INV003951,S008,SKU0451,2026-06-01,58,54,In Stock
INV003952,S008,SKU0452,2026-06-01,74,67,In Stock
INV003953,S008,SKU0453,2026-06-01,46,42,In Stock
INV003954,S008,SKU0454,2026-06-01,23,4,Low Stock
INV003955,S008,SKU0455,2026-06-01,35,12,In Stock
INV003956,S008,SKU0456,2026-06-01,32,0,Out of Stock
INV003957,S008,SKU0457,2026-06-01,43,9,In Stock
INV003958,S008,SKU0458,2026-06-01,67,45,In Stock
INV003959,S008,SKU0459,2026-06-01,64,53,In Stock
INV003960,S008,SKU0460,2026-06-01,71,64,In Stock
INV003961,S008,SKU0461,2026-06-01,33,23,In Stock
INV003962,S008,SKU0462,2026-06-01,42,9,In Stock
INV003963,S008,SKU0463,2026-06-01,65,60,In Stock
INV003964,S008,SKU0464,2026-06-01,39,28,In Stock
INV003965,S008,SKU0465,2026-06-01,46,30,In Stock
INV003966,S008,SKU0466,2026-06-01,50,38,In Stock
INV003967,S008,SKU0467,2026-06-01,96,65,In Stock
INV003968,S008,SKU0468,2026-06-01,97,69,In Stock
INV003969,S008,SKU0469,2026-06-01,87,84,In Stock
INV003970,S008,SKU0470,2026-06-01,27,2,Low Stock
INV003971,S008,SKU0471,2026-06-01,50,32,In Stock
INV003972,S008,SKU0472,2026-06-01,97,60,In Stock
INV003973,S008,SKU0473,2026-06-01,99,89,In Stock
INV003974,S008,SKU0474,2026-06-01,35,17,In Stock
INV003975,S008,SKU0475,2026-06-01,68,61,In Stock
INV003976,S008,SKU0476,2026-06-01,58,32,In Stock
INV003977,S008,SKU0477,2026-06-01,98,66,In Stock
INV003978,S008,SKU0478,2026-06-01,65,60,In Stock
INV003979,S008,SKU0479,2026-06-01,79,49,In Stock
INV003980,S008,SKU0480,2026-06-01,61,36,In Stock
INV003981,S008,SKU0481,2026-06-01,42,16,In Stock
INV003982,S008,SKU0482,2026-06-01,49,41,In Stock
INV003983,S008,SKU0483,2026-06-01,38,4,Low Stock
INV003984,S008,SKU0484,2026-06-01,64,55,In Stock
INV003985,S008,SKU0485,2026-06-01,83,73,In Stock
INV003986,S008,SKU0486,2026-06-01,93,79,In Stock
INV003987,S008,SKU0487,2026-06-01,82,63,In Stock
INV003988,S008,SKU0488,2026-06-01,60,46,In Stock
INV003989,S008,SKU0489,2026-06-01,73,48,In Stock
INV003990,S008,SKU0490,2026-06-01,54,35,In Stock
INV003991,S008,SKU0491,2026-06-01,90,53,In Stock
INV003992,S008,SKU0492,2026-06-01,42,26,In Stock
INV003993,S008,SKU0493,2026-06-01,65,59,In Stock
INV003994,S008,SKU0494,2026-06-01,39,27,In Stock
INV003995,S008,SKU0495,2026-06-01,60,60,In Stock
INV003996,S008,SKU0496,2026-06-01,48,14,In Stock
INV003997,S008,SKU0497,2026-06-01,26,20,In Stock
INV003998,S008,SKU0498,2026-06-01,47,34,In Stock
INV003999,S008,SKU0499,2026-06-01,88,61,In Stock
INV004000,S008,SKU0500,2026-06-01,51,34,In Stock
INV004001,S009,SKU0001,2026-06-01,51,41,In Stock
INV004002,S009,SKU0002,2026-06-01,60,29,In Stock
INV004003,S009,SKU0003,2026-06-01,59,41,In Stock
INV004004,S009,SKU0004,2026-06-01,79,70,In Stock
INV004005,S009,SKU0005,2026-06-01,49,31,In Stock
INV004006,S009,SKU0006,2026-06-01,98,88,In Stock
INV004007,S009,SKU0007,2026-06-01,49,41,In Stock
INV004008,S009,SKU0008,2026-06-01,63,63,In Stock
INV004009,S009,SKU0009,2026-06-01,26,15,In Stock
INV004010,S009,SKU0010,2026-06-01,67,29,In Stock
INV004011,S009,SKU0011,2026-06-01,55,40,In Stock
INV004012,S009,SKU0012,2026-06-01,38,2,Low Stock
INV004013,S009,SKU0013,2026-06-01,60,51,In Stock
INV004014,S009,SKU0014,2026-06-01,88,75,In Stock
INV004015,S009,SKU0015,2026-06-01,42,18,In Stock
INV004016,S009,SKU0016,2026-06-01,91,79,In Stock
INV004017,S009,SKU0017,2026-06-01,20,5,In Stock
INV004018,S009,SKU0018,2026-06-01,88,72,In Stock
INV004019,S009,SKU0019,2026-06-01,99,97,In Stock
INV004020,S009,SKU0020,2026-06-01,90,52,In Stock
INV004021,S009,SKU0021,2026-06-01,52,39,In Stock
INV004022,S009,SKU0022,2026-06-01,59,26,In Stock
INV004023,S009,SKU0023,2026-06-01,36,7,Low Stock
INV004024,S009,SKU0024,2026-06-01,23,0,Out of Stock
INV004025,S009,SKU0025,2026-06-01,63,28,In Stock
INV004026,S009,SKU0026,2026-06-01,41,34,In Stock
INV004027,S009,SKU0027,2026-06-01,59,58,In Stock
INV004028,S009,SKU0028,2026-06-01,39,12,In Stock
INV004029,S009,SKU0029,2026-06-01,58,38,In Stock
INV004030,S009,SKU0030,2026-06-01,70,42,In Stock
INV004031,S009,SKU0031,2026-06-01,54,17,In Stock
INV004032,S009,SKU0032,2026-06-01,48,36,In Stock
INV004033,S009,SKU0033,2026-06-01,46,33,In Stock
INV004034,S009,SKU0034,2026-06-01,93,82,In Stock
INV004035,S009,SKU0035,2026-06-01,47,30,In Stock
INV004036,S009,SKU0036,2026-06-01,46,28,In Stock
INV004037,S009,SKU0037,2026-06-01,46,41,In Stock
INV004038,S009,SKU0038,2026-06-01,84,51,In Stock
INV004039,S009,SKU0039,2026-06-01,63,31,In Stock
INV004040,S009,SKU0040,2026-06-01,22,21,In Stock
INV004041,S009,SKU0041,2026-06-01,86,59,In Stock
INV004042,S009,SKU0042,2026-06-01,82,69,In Stock
INV004043,S009,SKU0043,2026-06-01,62,52,In Stock
INV004044,S009,SKU0044,2026-06-01,98,69,In Stock
INV004045,S009,SKU0045,2026-06-01,95,66,In Stock
INV004046,S009,SKU0046,2026-06-01,76,75,In Stock
INV004047,S009,SKU0047,2026-06-01,92,70,In Stock
INV004048,S009,SKU0048,2026-06-01,46,8,Low Stock
INV004049,S009,SKU0049,2026-06-01,60,56,In Stock
INV004050,S009,SKU0050,2026-06-01,89,62,In Stock
INV004051,S009,SKU0051,2026-06-01,84,54,In Stock
INV004052,S009,SKU0052,2026-06-01,74,67,In Stock
INV004053,S009,SKU0053,2026-06-01,84,82,In Stock
INV004054,S009,SKU0054,2026-06-01,83,72,In Stock
INV004055,S009,SKU0055,2026-06-01,59,21,In Stock
INV004056,S009,SKU0056,2026-06-01,65,33,In Stock
INV004057,S009,SKU0057,2026-06-01,87,69,In Stock
INV004058,S009,SKU0058,2026-06-01,64,31,In Stock
INV004059,S009,SKU0059,2026-06-01,66,33,In Stock
INV004060,S009,SKU0060,2026-06-01,38,28,In Stock
INV004061,S009,SKU0061,2026-06-01,50,40,In Stock
INV004062,S009,SKU0062,2026-06-01,63,42,In Stock
INV004063,S009,SKU0063,2026-06-01,87,79,In Stock
INV004064,S009,SKU0064,2026-06-01,35,21,In Stock
INV004065,S009,SKU0065,2026-06-01,70,70,In Stock
INV004066,S009,SKU0066,2026-06-01,38,29,In Stock
INV004067,S009,SKU0067,2026-06-01,91,83,In Stock
INV004068,S009,SKU0068,2026-06-01,92,92,In Stock
INV004069,S009,SKU0069,2026-06-01,73,65,In Stock
INV004070,S009,SKU0070,2026-06-01,61,55,In Stock
INV004071,S009,SKU0071,2026-06-01,21,0,Out of Stock
INV004072,S009,SKU0072,2026-06-01,47,37,In Stock
INV004073,S009,SKU0073,2026-06-01,63,33,In Stock
INV004074,S009,SKU0074,2026-06-01,67,35,In Stock
INV004075,S009,SKU0075,2026-06-01,38,0,Out of Stock
INV004076,S009,SKU0076,2026-06-01,96,83,In Stock
INV004077,S009,SKU0077,2026-06-01,53,50,In Stock
INV004078,S009,SKU0078,2026-06-01,84,51,In Stock
INV004079,S009,SKU0079,2026-06-01,29,12,In Stock
INV004080,S009,SKU0080,2026-06-01,89,89,In Stock
INV004081,S009,SKU0081,2026-06-01,29,29,In Stock
INV004082,S009,SKU0082,2026-06-01,55,44,In Stock
INV004083,S009,SKU0083,2026-06-01,29,0,Out of Stock
INV004084,S009,SKU0084,2026-06-01,36,34,In Stock
INV004085,S009,SKU0085,2026-06-01,38,0,Out of Stock
INV004086,S009,SKU0086,2026-06-01,23,14,In Stock
INV004087,S009,SKU0087,2026-06-01,68,42,In Stock
INV004088,S009,SKU0088,2026-06-01,52,46,In Stock
INV004089,S009,SKU0089,2026-06-01,76,70,In Stock
INV004090,S009,SKU0090,2026-06-01,70,32,In Stock
INV004091,S009,SKU0091,2026-06-01,73,64,In Stock
INV004092,S009,SKU0092,2026-06-01,51,29,In Stock
INV004093,S009,SKU0093,2026-06-01,74,41,In Stock
INV004094,S009,SKU0094,2026-06-01,76,76,In Stock
INV004095,S009,SKU0095,2026-06-01,81,63,In Stock
INV004096,S009,SKU0096,2026-06-01,49,44,In Stock
INV004097,S009,SKU0097,2026-06-01,84,82,In Stock
INV004098,S009,SKU0098,2026-06-01,76,39,In Stock
INV004099,S009,SKU0099,2026-06-01,59,26,In Stock
INV004100,S009,SKU0100,2026-06-01,39,31,In Stock
INV004101,S009,SKU0101,2026-06-01,27,1,Low Stock
INV004102,S009,SKU0102,2026-06-01,32,13,In Stock
INV004103,S009,SKU0103,2026-06-01,86,72,In Stock
INV004104,S009,SKU0104,2026-06-01,21,0,Out of Stock
INV004105,S009,SKU0105,2026-06-01,83,78,In Stock
INV004106,S009,SKU0106,2026-06-01,45,9,Low Stock
INV004107,S009,SKU0107,2026-06-01,22,13,In Stock
INV004108,S009,SKU0108,2026-06-01,53,24,In Stock
INV004109,S009,SKU0109,2026-06-01,71,65,In Stock
INV004110,S009,SKU0110,2026-06-01,90,87,In Stock
INV004111,S009,SKU0111,2026-06-01,29,16,In Stock
INV004112,S009,SKU0112,2026-06-01,37,33,In Stock
INV004113,S009,SKU0113,2026-06-01,76,72,In Stock
INV004114,S009,SKU0114,2026-06-01,58,42,In Stock
INV004115,S009,SKU0115,2026-06-01,69,36,In Stock
INV004116,S009,SKU0116,2026-06-01,67,30,In Stock
INV004117,S009,SKU0117,2026-06-01,91,70,In Stock
INV004118,S009,SKU0118,2026-06-01,69,32,In Stock
INV004119,S009,SKU0119,2026-06-01,35,31,In Stock
INV004120,S009,SKU0120,2026-06-01,51,43,In Stock
INV004121,S009,SKU0121,2026-06-01,48,9,Low Stock
INV004122,S009,SKU0122,2026-06-01,77,44,In Stock
INV004123,S009,SKU0123,2026-06-01,52,52,In Stock
INV004124,S009,SKU0124,2026-06-01,96,66,In Stock
INV004125,S009,SKU0125,2026-06-01,28,0,Out of Stock
INV004126,S009,SKU0126,2026-06-01,80,51,In Stock
INV004127,S009,SKU0127,2026-06-01,64,60,In Stock
INV004128,S009,SKU0128,2026-06-01,71,34,In Stock
INV004129,S009,SKU0129,2026-06-01,34,17,In Stock
INV004130,S009,SKU0130,2026-06-01,47,25,In Stock
INV004131,S009,SKU0131,2026-06-01,85,59,In Stock
INV004132,S009,SKU0132,2026-06-01,41,32,In Stock
INV004133,S009,SKU0133,2026-06-01,33,0,Out of Stock
INV004134,S009,SKU0134,2026-06-01,91,74,In Stock
INV004135,S009,SKU0135,2026-06-01,55,49,In Stock
INV004136,S009,SKU0136,2026-06-01,67,47,In Stock
INV004137,S009,SKU0137,2026-06-01,32,30,In Stock
INV004138,S009,SKU0138,2026-06-01,85,54,In Stock
INV004139,S009,SKU0139,2026-06-01,64,36,In Stock
INV004140,S009,SKU0140,2026-06-01,66,28,In Stock
INV004141,S009,SKU0141,2026-06-01,23,16,In Stock
INV004142,S009,SKU0142,2026-06-01,77,56,In Stock
INV004143,S009,SKU0143,2026-06-01,97,75,In Stock
INV004144,S009,SKU0144,2026-06-01,65,48,In Stock
INV004145,S009,SKU0145,2026-06-01,40,21,In Stock
INV004146,S009,SKU0146,2026-06-01,25,24,In Stock
INV004147,S009,SKU0147,2026-06-01,71,48,In Stock
INV004148,S009,SKU0148,2026-06-01,25,15,In Stock
INV004149,S009,SKU0149,2026-06-01,96,71,In Stock
INV004150,S009,SKU0150,2026-06-01,58,36,In Stock
INV004151,S009,SKU0151,2026-06-01,47,15,In Stock
INV004152,S009,SKU0152,2026-06-01,89,79,In Stock
INV004153,S009,SKU0153,2026-06-01,79,78,In Stock
INV004154,S009,SKU0154,2026-06-01,36,15,In Stock
INV004155,S009,SKU0155,2026-06-01,35,21,In Stock
INV004156,S009,SKU0156,2026-06-01,64,42,In Stock
INV004157,S009,SKU0157,2026-06-01,49,48,In Stock
INV004158,S009,SKU0158,2026-06-01,60,37,In Stock
INV004159,S009,SKU0159,2026-06-01,35,0,Out of Stock
INV004160,S009,SKU0160,2026-06-01,44,12,In Stock
INV004161,S009,SKU0161,2026-06-01,73,59,In Stock
INV004162,S009,SKU0162,2026-06-01,67,44,In Stock
INV004163,S009,SKU0163,2026-06-01,66,62,In Stock
INV004164,S009,SKU0164,2026-06-01,27,2,Low Stock
INV004165,S009,SKU0165,2026-06-01,86,68,In Stock
INV004166,S009,SKU0166,2026-06-01,28,18,In Stock
INV004167,S009,SKU0167,2026-06-01,68,42,In Stock
INV004168,S009,SKU0168,2026-06-01,27,6,In Stock
INV004169,S009,SKU0169,2026-06-01,36,36,In Stock
INV004170,S009,SKU0170,2026-06-01,41,38,In Stock
INV004171,S009,SKU0171,2026-06-01,46,34,In Stock
INV004172,S009,SKU0172,2026-06-01,23,0,Out of Stock
INV004173,S009,SKU0173,2026-06-01,41,4,Low Stock
INV004174,S009,SKU0174,2026-06-01,89,60,In Stock
INV004175,S009,SKU0175,2026-06-01,33,24,In Stock
INV004176,S009,SKU0176,2026-06-01,60,51,In Stock
INV004177,S009,SKU0177,2026-06-01,59,52,In Stock
INV004178,S009,SKU0178,2026-06-01,34,8,In Stock
INV004179,S009,SKU0179,2026-06-01,48,47,In Stock
INV004180,S009,SKU0180,2026-06-01,95,92,In Stock
INV004181,S009,SKU0181,2026-06-01,56,31,In Stock
INV004182,S009,SKU0182,2026-06-01,23,21,In Stock
INV004183,S009,SKU0183,2026-06-01,95,69,In Stock
INV004184,S009,SKU0184,2026-06-01,85,58,In Stock
INV004185,S009,SKU0185,2026-06-01,84,64,In Stock
INV004186,S009,SKU0186,2026-06-01,96,59,In Stock
INV004187,S009,SKU0187,2026-06-01,20,0,Out of Stock
INV004188,S009,SKU0188,2026-06-01,60,60,In Stock
INV004189,S009,SKU0189,2026-06-01,33,26,In Stock
INV004190,S009,SKU0190,2026-06-01,99,72,In Stock
INV004191,S009,SKU0191,2026-06-01,89,80,In Stock
INV004192,S009,SKU0192,2026-06-01,60,47,In Stock
INV004193,S009,SKU0193,2026-06-01,54,42,In Stock
INV004194,S009,SKU0194,2026-06-01,26,5,Low Stock
INV004195,S009,SKU0195,2026-06-01,63,30,In Stock
INV004196,S009,SKU0196,2026-06-01,44,41,In Stock
INV004197,S009,SKU0197,2026-06-01,93,68,In Stock
INV004198,S009,SKU0198,2026-06-01,40,37,In Stock
INV004199,S009,SKU0199,2026-06-01,93,70,In Stock
INV004200,S009,SKU0200,2026-06-01,41,25,In Stock
INV004201,S009,SKU0201,2026-06-01,30,6,Low Stock
INV004202,S009,SKU0202,2026-06-01,53,47,In Stock
INV004203,S009,SKU0203,2026-06-01,60,34,In Stock
INV004204,S009,SKU0204,2026-06-01,35,0,Out of Stock
INV004205,S009,SKU0205,2026-06-01,73,43,In Stock
INV004206,S009,SKU0206,2026-06-01,79,42,In Stock
INV004207,S009,SKU0207,2026-06-01,41,11,In Stock
INV004208,S009,SKU0208,2026-06-01,49,48,In Stock
INV004209,S009,SKU0209,2026-06-01,81,65,In Stock
INV004210,S009,SKU0210,2026-06-01,86,52,In Stock
INV004211,S009,SKU0211,2026-06-01,48,43,In Stock
INV004212,S009,SKU0212,2026-06-01,95,66,In Stock
INV004213,S009,SKU0213,2026-06-01,85,53,In Stock
INV004214,S009,SKU0214,2026-06-01,72,69,In Stock
INV004215,S009,SKU0215,2026-06-01,32,0,Out of Stock
INV004216,S009,SKU0216,2026-06-01,36,8,In Stock
INV004217,S009,SKU0217,2026-06-01,73,60,In Stock
INV004218,S009,SKU0218,2026-06-01,43,23,In Stock
INV004219,S009,SKU0219,2026-06-01,54,45,In Stock
INV004220,S009,SKU0220,2026-06-01,68,55,In Stock
INV004221,S009,SKU0221,2026-06-01,57,39,In Stock
INV004222,S009,SKU0222,2026-06-01,34,22,In Stock
INV004223,S009,SKU0223,2026-06-01,49,27,In Stock
INV004224,S009,SKU0224,2026-06-01,86,61,In Stock
INV004225,S009,SKU0225,2026-06-01,50,29,In Stock
INV004226,S009,SKU0226,2026-06-01,42,29,In Stock
INV004227,S009,SKU0227,2026-06-01,87,57,In Stock
INV004228,S009,SKU0228,2026-06-01,22,21,In Stock
INV004229,S009,SKU0229,2026-06-01,86,68,In Stock
INV004230,S009,SKU0230,2026-06-01,77,43,In Stock
INV004231,S009,SKU0231,2026-06-01,79,67,In Stock
INV004232,S009,SKU0232,2026-06-01,96,92,In Stock
INV004233,S009,SKU0233,2026-06-01,89,58,In Stock
INV004234,S009,SKU0234,2026-06-01,35,0,Out of Stock
INV004235,S009,SKU0235,2026-06-01,52,50,In Stock
INV004236,S009,SKU0236,2026-06-01,63,41,In Stock
INV004237,S009,SKU0237,2026-06-01,33,0,Out of Stock
INV004238,S009,SKU0238,2026-06-01,37,22,In Stock
INV004239,S009,SKU0239,2026-06-01,24,21,In Stock
INV004240,S009,SKU0240,2026-06-01,31,21,In Stock
INV004241,S009,SKU0241,2026-06-01,72,49,In Stock
INV004242,S009,SKU0242,2026-06-01,29,3,Low Stock
INV004243,S009,SKU0243,2026-06-01,43,29,In Stock
INV004244,S009,SKU0244,2026-06-01,56,25,In Stock
INV004245,S009,SKU0245,2026-06-01,96,62,In Stock
INV004246,S009,SKU0246,2026-06-01,33,33,In Stock
INV004247,S009,SKU0247,2026-06-01,54,26,In Stock
INV004248,S009,SKU0248,2026-06-01,89,84,In Stock
INV004249,S009,SKU0249,2026-06-01,84,76,In Stock
INV004250,S009,SKU0250,2026-06-01,27,23,In Stock
INV004251,S009,SKU0251,2026-06-01,85,76,In Stock
INV004252,S009,SKU0252,2026-06-01,97,73,In Stock
INV004253,S009,SKU0253,2026-06-01,30,2,Low Stock
INV004254,S009,SKU0254,2026-06-01,44,40,In Stock
INV004255,S009,SKU0255,2026-06-01,42,9,In Stock
INV004256,S009,SKU0256,2026-06-01,54,42,In Stock
INV004257,S009,SKU0257,2026-06-01,78,44,In Stock
INV004258,S009,SKU0258,2026-06-01,53,45,In Stock
INV004259,S009,SKU0259,2026-06-01,72,71,In Stock
INV004260,S009,SKU0260,2026-06-01,79,65,In Stock
INV004261,S009,SKU0261,2026-06-01,96,58,In Stock
INV004262,S009,SKU0262,2026-06-01,22,13,In Stock
